"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
183,2020-07-01,24,30,36,919
184,2020-07-02,25,31,37,991
185,2020-07-03,26,32,38,1046
186,2020-07-04,27,33,39,1106
187,2020-07-05,27,34,41,1139
188,2020-07-06,28,35,42,1205
189,2020-07-07,29,36,43,1259
190,2020-07-08,31,38,45,1280
191,2020-07-09,31,39,47,1323
192,2020-07-10,32,40,48,1339
193,2020-07-11,33,41,49,1424
194,2020-07-12,35,43,51,NA
195,2020-07-13,35,44,53,NA
196,2020-07-14,37,46,55,NA
197,2020-07-15,38,47,56,NA
198,2020-07-16,39,49,59,NA
199,2020-07-17,40,50,60,NA
200,2020-07-18,42,52,62,NA
201,2020-07-19,43,54,65,NA
202,2020-07-20,45,56,67,NA
203,2020-07-21,47,58,69,NA
