"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,23275,906,12090,18559,5621,114
2020-03-03,24244,1086,12665,19442,5888,151
2020-03-04,25254,1302,13278,20383,6173,200
2020-03-05,26306,1560,13933,21389,6477,261
2020-03-06,27402,1869,14636,22468,6804,374
2020-03-07,28543,2238,15390,23625,7155,430
2020-03-08,29732,2680,16206,24878,7534,589
2020-03-09,30970,3207,17088,26232,7944,1204
2020-03-10,32260,3836,18048,27706,8390,1639
2020-03-11,33604,4585,19094,29311,8877,2140
2020-03-12,35003,5475,20239,31069,9409,3004
2020-03-13,36461,6533,21497,33000,9994,4231
2020-03-14,37980,7786,22883,35128,10638,5753
2020-03-15,39562,9268,24415,37480,11350,7753
2020-03-16,41209,11015,26112,40085,12139,9191
2020-03-17,42926,13067,27996,42977,13015,11178
2020-03-18,44714,15468,30091,46193,13989,13716
2020-03-19,46576,18264,32420,49768,15072,17147
2020-03-20,48516,21504,35010,53744,16276,19980
2020-03-21,50537,25234,37886,58159,17613,24926
2020-03-22,52642,29497,41070,63047,19093,28572
2020-03-23,54834,34330,44582,68438,20726,33089
2020-03-24,57118,39759,48438,74357,22519,39673
2020-03-25,59497,45793,52645,80816,24474,47610
2020-03-26,61975,52422,57198,87805,26591,56188
2020-03-27,64557,59613,62085,95307,28863,64059
2020-03-28,67245,67307,67276,103276,31276,72248
2020-03-29,70046,75418,72732,111651,33813,78797
2020-03-30,72964,83836,78400,120352,36448,85195
2020-03-31,76003,92434,84218,129283,39153,94417
2020-04-01,79168,101071,90120,138344,41896,102136
2020-04-02,82466,109605,96036,147425,44647,110238
2020-04-03,85901,117901,101901,156429,47373,117710
2020-04-04,89479,125837,107658,165266,50050,124736
2020-04-05,93205,133314,113260,173866,52654,130759
2020-04-06,97087,140259,118673,182175,55171,135032
2020-04-07,101131,146624,123878,190166,57590,140510
2020-04-08,105343,152387,128865,197821,59909,146690
2020-04-09,109731,157546,133638,205148,62128,152446
2020-04-10,114302,162120,138211,212168,64254,157022
2020-04-11,119062,166139,142600,218906,66294,161852
2020-04-12,124021,169644,146832,225402,68262,166019
2020-04-13,129187,172679,150933,231698,70168,169496
2020-04-14,134568,175293,154930,237834,72026,177464
2020-04-15,140173,177532,158852,243854,73850,181504
2020-04-16,146011,179441,162726,249801,75651,185904
2020-04-17,152092,181064,166578,255714,77442,190008
2020-04-18,158427,182440,170434,261634,79234,188578
2020-04-19,165026,183601,174314,267590,81038,191163
2020-04-20,171899,184581,178240,273617,82863,194515
2020-04-21,179059,185405,182232,279745,84719,197142
2020-04-22,186517,186098,186308,286002,86614,200194
2020-04-23,194286,186679,190482,292410,88554,202961
2020-04-24,202378,187166,194772,298995,90549,205905
2020-04-25,210807,187573,199190,305777,92603,207634
2020-04-26,219587,187914,203750,312777,94723,209465
2020-04-27,228734,188200,208467,320018,96916,210773
2020-04-28,238260,188438,213349,327513,99185,0
2020-04-29,248184,188637,218410,335282,101538,236899
2020-04-30,258521,188803,223662,343344,103980,NA
2020-05-01,269289,188942,229116,351717,106515,NA
2020-05-02,280505,189057,234781,360413,109149,NA
2020-05-03,292189,189154,240672,369456,111888,NA
2020-05-04,304358,189234,246796,378857,114735,NA
2020-05-05,317035,189302,253168,388639,117697,NA
2020-05-06,330240,189358,259799,398818,120780,NA
