"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
164,2020-06-12,8,9,10,9
165,2020-06-13,8,10,12,9
166,2020-06-14,9,11,13,9
167,2020-06-15,10,12,14,10
168,2020-06-16,10,12,14,13
169,2020-06-17,11,13,15,14
170,2020-06-18,12,14,16,13
171,2020-06-19,13,16,19,15
172,2020-06-20,14,17,20,18
173,2020-06-21,15,18,21,18
174,2020-06-22,16,19,22,20
175,2020-06-23,18,21,24,NA
176,2020-06-24,19,23,27,NA
177,2020-06-25,20,24,28,NA
178,2020-06-26,22,26,30,NA
179,2020-06-27,23,28,33,NA
180,2020-06-28,25,30,35,NA
181,2020-06-29,28,33,38,NA
182,2020-06-30,29,35,41,NA
183,2020-07-01,32,38,44,NA
184,2020-07-02,34,41,48,NA
