"dia_ano","dias","otimista","casos_estimados","pessimista","x"
189,2020-07-07,305,404,503,399
190,2020-07-08,313,415,517,404
191,2020-07-09,322,427,532,411
192,2020-07-10,332,440,548,417
193,2020-07-11,342,453,564,419
194,2020-07-12,352,466,580,426
195,2020-07-13,362,479,596,430
196,2020-07-14,372,493,614,436
197,2020-07-15,384,508,632,446
198,2020-07-16,395,523,651,447
199,2020-07-17,406,538,670,452
200,2020-07-18,418,553,688,NA
201,2020-07-19,430,570,710,NA
202,2020-07-20,442,586,730,NA
203,2020-07-21,455,603,751,NA
204,2020-07-22,469,621,773,NA
205,2020-07-23,482,639,796,NA
206,2020-07-24,496,657,818,NA
207,2020-07-25,511,677,843,NA
208,2020-07-26,526,696,866,NA
209,2020-07-27,541,717,893,NA
