"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
170,2020-06-18,5,6,7,6
171,2020-06-19,6,7,8,6
172,2020-06-20,7,8,9,9
173,2020-06-21,8,9,10,9
174,2020-06-22,8,9,10,11
175,2020-06-23,9,10,11,11
176,2020-06-24,9,11,13,11
177,2020-06-25,10,12,14,14
178,2020-06-26,12,14,16,14
179,2020-06-27,13,15,17,14
180,2020-06-28,14,16,18,15
181,2020-06-29,15,18,21,NA
182,2020-06-30,17,20,23,NA
183,2020-07-01,19,22,25,NA
184,2020-07-02,21,24,27,NA
185,2020-07-03,22,26,30,NA
186,2020-07-04,25,29,33,NA
187,2020-07-05,27,32,37,NA
188,2020-07-06,30,35,40,NA
189,2020-07-07,33,38,43,NA
190,2020-07-08,36,42,48,NA
