"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-07,149,155,152,170,134,158
2020-04-08,166,172,169,189,149,179
2020-04-09,184,190,187,210,164,191
2020-04-10,204,209,206,231,181,209
2020-04-11,227,230,228,255,201,229
2020-04-12,252,252,252,282,222,233
2020-04-13,280,275,278,312,244,284
2020-04-14,312,299,306,343,269,304
2020-04-15,346,324,335,375,295,NA
2020-04-16,385,350,368,412,324,NA
2020-04-17,427,376,402,450,354,NA
2020-04-18,475,403,439,492,386,NA
2020-04-19,528,430,479,537,421,NA
2020-04-20,586,456,521,584,458,NA
2020-04-21,652,483,568,636,500,NA
