"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
199,2020-07-17,1,3,5,90
200,2020-07-18,2,4,6,90
201,2020-07-19,2,4,6,92
202,2020-07-20,2,4,6,96
203,2020-07-21,2,4,6,96
204,2020-07-22,2,5,8,103
205,2020-07-23,2,5,8,104
206,2020-07-24,2,5,8,110
207,2020-07-25,2,5,8,112
208,2020-07-26,2,6,10,113
209,2020-07-27,2,6,10,113
210,2020-07-28,2,6,10,NA
211,2020-07-29,3,7,11,NA
212,2020-07-30,3,7,11,NA
213,2020-07-31,3,8,13,NA
214,2020-08-01,3,8,13,NA
215,2020-08-02,4,9,14,NA
216,2020-08-03,4,9,14,NA
217,2020-08-04,4,10,16,NA
218,2020-08-05,4,10,16,NA
219,2020-08-06,4,11,18,NA
