"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-17,18824,19524,19174,20443,17905,19452
2020-05-18,20044,20604,20324,21669,18979,20094
2020-05-19,21344,21707,21526,22950,20102,21242
2020-05-20,22727,22829,22778,24285,21271,22560
2020-05-21,24201,23968,24084,25677,22491,23911
2020-05-22,25769,25119,25444,27127,23761,25760
2020-05-23,27440,26278,26859,28636,25082,26786
2020-05-24,29219,27441,28330,30204,26456,27759
2020-05-25,31113,28604,29858,31833,27883,NA
2020-05-26,33130,29762,31446,33527,29365,NA
2020-05-27,35278,30913,33096,35286,30906,NA
2020-05-28,37564,32050,34807,37110,32504,NA
2020-05-29,40000,33172,36586,39007,34165,NA
2020-05-30,42593,34274,38434,40977,35891,NA
2020-05-31,45354,35352,40353,43023,37683,NA
