"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-07-08,82435,79812,81124,95164,67084,80082
2020-07-09,84493,80324,82408,96670,68146,81318
2020-07-10,86602,80808,83705,98192,69218,82507
2020-07-11,88764,81267,85016,99730,70302,83230
2020-07-12,90980,81701,86340,101283,71397,83526
2020-07-13,93251,82112,87682,102857,72507,84412
2020-07-14,95579,82500,89040,104450,73630,85641
2020-07-15,97965,82866,90416,106064,74768,86944
2020-07-16,100410,83212,91811,107701,75921,88025
2020-07-17,102917,83539,93228,109363,77093,88822
2020-07-18,105486,83846,94666,111050,78282,90534
2020-07-19,108119,84136,96128,112765,79491,NA
2020-07-20,110818,84410,97614,114508,80720,NA
2020-07-21,113584,84667,99126,116282,81970,NA
2020-07-22,116420,84910,100665,118087,83243,NA
2020-07-23,119326,85138,102232,119925,84539,NA
2020-07-24,122305,85352,103828,121798,85858,NA
2020-07-25,125358,85554,105456,123707,87205,NA
2020-07-26,128487,85744,107116,125655,88577,NA
2020-07-27,131695,85922,108808,127640,89976,NA
2020-07-28,134982,86090,110536,129667,91405,NA
