"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
186,2020-07-04,6,10,14,304
187,2020-07-05,7,11,15,306
188,2020-07-06,7,11,15,309
189,2020-07-07,7,11,15,313
190,2020-07-08,7,11,15,322
191,2020-07-09,7,11,15,333
192,2020-07-10,8,12,16,336
193,2020-07-11,8,12,16,337
194,2020-07-12,8,12,16,354
195,2020-07-13,8,12,16,356
196,2020-07-14,8,12,16,359
197,2020-07-15,8,13,18,NA
198,2020-07-16,8,13,18,NA
199,2020-07-17,8,13,18,NA
200,2020-07-18,8,13,18,NA
201,2020-07-19,8,13,18,NA
202,2020-07-20,9,14,19,NA
203,2020-07-21,9,14,19,NA
204,2020-07-22,9,14,19,NA
205,2020-07-23,9,14,19,NA
206,2020-07-24,10,15,20,NA
