"dia_ano","dias","otimista","casos_estimados","pessimista","x"
141,2020-05-20,68,71,74,69
142,2020-05-21,73,77,81,76
143,2020-05-22,79,83,87,82
144,2020-05-23,86,90,94,86
145,2020-05-24,92,97,102,93
146,2020-05-25,100,105,110,103
147,2020-05-26,108,113,118,116
148,2020-05-27,116,122,128,127
149,2020-05-28,126,132,138,NA
150,2020-05-29,135,142,149,NA
151,2020-05-30,147,154,161,NA
152,2020-05-31,157,165,173,NA
153,2020-06-01,170,178,186,NA
154,2020-06-02,183,192,201,NA
155,2020-06-03,196,206,216,NA
