"dia_ano","dias","otimista","casos_estimados","pessimista","x"
148,2020-05-27,198,206,214,209
149,2020-05-28,204,212,220,213
150,2020-05-29,209,218,227,213
151,2020-05-30,215,224,233,218
152,2020-05-31,221,230,239,224
153,2020-06-01,227,236,245,232
154,2020-06-02,232,241,250,245
155,2020-06-03,237,247,257,258
156,2020-06-04,242,252,262,NA
157,2020-06-05,247,257,267,NA
158,2020-06-06,251,261,271,NA
159,2020-06-07,256,266,276,NA
160,2020-06-08,259,270,281,NA
161,2020-06-09,264,275,286,NA
162,2020-06-10,268,279,290,NA
