"dia_ano","dias","otimista","casos_estimados","pessimista","x"
91,2020-03-31,7,11,15,8
92,2020-04-01,9,15,21,20
93,2020-04-02,11,18,25,22
94,2020-04-03,14,22,30,22
95,2020-04-04,17,27,37,26
96,2020-04-05,19,31,43,29
97,2020-04-06,22,35,48,31
98,2020-04-07,24,39,54,43
99,2020-04-08,26,42,58,NA
100,2020-04-09,28,45,62,NA
101,2020-04-10,29,47,65,NA
102,2020-04-11,31,49,67,NA
103,2020-04-12,31,50,69,NA
104,2020-04-13,32,51,70,NA
105,2020-04-14,32,52,72,NA
