"dia_ano","dias","otimista","casos_estimados","pessimista","x"
138,2020-05-17,541,561,581,549
139,2020-05-18,566,587,608,576
140,2020-05-19,592,614,636,604
141,2020-05-20,616,639,662,634
142,2020-05-21,640,664,688,663
143,2020-05-22,664,689,714,693
144,2020-05-23,686,712,738,722
145,2020-05-24,708,734,760,754
146,2020-05-25,729,756,783,NA
147,2020-05-26,748,776,804,NA
148,2020-05-27,766,795,824,NA
149,2020-05-28,784,813,842,NA
150,2020-05-29,801,831,861,NA
151,2020-05-30,815,846,877,NA
152,2020-05-31,830,861,892,NA
