"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
196,2020-07-14,16,19,22,16
197,2020-07-15,17,20,23,17
198,2020-07-16,18,21,24,23
199,2020-07-17,18,21,24,25
200,2020-07-18,18,22,26,25
201,2020-07-19,19,23,27,26
202,2020-07-20,20,24,28,26
203,2020-07-21,21,25,29,27
204,2020-07-22,22,26,30,28
205,2020-07-23,23,27,31,28
206,2020-07-24,23,28,33,28
207,2020-07-25,25,30,35,NA
208,2020-07-26,26,31,36,NA
209,2020-07-27,27,32,37,NA
210,2020-07-28,28,33,38,NA
211,2020-07-29,29,35,41,NA
212,2020-07-30,30,36,42,NA
213,2020-07-31,32,38,44,NA
214,2020-08-01,33,39,45,NA
215,2020-08-02,34,41,48,NA
216,2020-08-03,36,43,50,NA
