"dia_ano","dias","otimista","casos_estimados","pessimista","x"
123,2020-05-02,1965,2395,2825,2586
124,2020-05-03,2103,2563,3023,2627
125,2020-05-04,2250,2742,3234,2654
126,2020-05-05,2408,2935,3462,2851
127,2020-05-06,2577,3140,3703,3045
128,2020-05-07,2757,3360,3963,3206
129,2020-05-08,2951,3596,4241,3416
130,2020-05-09,3158,3848,4538,3608
131,2020-05-10,3379,4118,4857,NA
132,2020-05-11,3615,4406,5197,NA
133,2020-05-12,3869,4715,5561,NA
134,2020-05-13,4141,5046,5951,NA
135,2020-05-14,4430,5399,6368,NA
136,2020-05-15,4741,5778,6815,NA
137,2020-05-16,5074,6183,7292,NA
