"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-26,17510,18744,18127,20114,16140,19271
2020-06-27,18295,19313,18804,20866,16742,19271
2020-06-28,19116,19871,19494,21631,17357,19820
2020-06-29,19974,20417,20196,22410,17982,20406
2020-06-30,20870,20949,20910,23203,18617,21251
2020-07-01,21806,21466,21636,24008,19264,21462
2020-07-02,22785,21967,22376,24829,19923,21970
2020-07-03,23807,22452,23130,25666,20594,22241
2020-07-04,24875,22919,23897,26517,21277,22957
2020-07-05,25991,23369,24680,27386,21974,23479
2020-07-06,27157,23802,25480,28274,22686,23921
2020-07-07,28376,24216,26296,29179,23413,NA
2020-07-08,29649,24612,27130,30105,24155,NA
2020-07-09,30979,24989,27984,31052,24916,NA
2020-07-10,32369,25349,28859,32023,25695,NA
2020-07-11,33821,25691,29756,33018,26494,NA
2020-07-12,35339,26016,30678,34042,27314,NA
2020-07-13,36924,26323,31624,35091,28157,NA
2020-07-14,38581,26614,32598,36172,29024,NA
2020-07-15,40312,26889,33600,37284,29916,NA
2020-07-16,42120,27148,34634,38431,30837,NA
