"dia_ano","dias","otimista","casos_estimados","pessimista","x"
190,2020-07-08,703,821,939,858
191,2020-07-09,730,853,976,884
192,2020-07-10,759,887,1015,896
193,2020-07-11,788,921,1054,914
194,2020-07-12,819,957,1095,936
195,2020-07-13,851,994,1137,960
196,2020-07-14,884,1033,1182,992
197,2020-07-15,918,1073,1228,1019
198,2020-07-16,954,1115,1276,1043
199,2020-07-17,991,1158,1325,1065
200,2020-07-18,1031,1204,1377,1083
201,2020-07-19,1070,1250,1430,NA
202,2020-07-20,1112,1299,1486,NA
203,2020-07-21,1156,1350,1544,NA
204,2020-07-22,1200,1402,1604,NA
205,2020-07-23,1247,1457,1667,NA
206,2020-07-24,1296,1514,1732,NA
207,2020-07-25,1346,1573,1800,NA
208,2020-07-26,1399,1634,1869,NA
209,2020-07-27,1453,1698,1943,NA
210,2020-07-28,1510,1764,2018,NA
