"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
"Malta",2019-12-30,0,0,0,NA,0
"Malta",2019-12-31,0,0,0,NA,0
"Malta",2020-01-01,0,0,0,NA,0
"Malta",2020-01-02,0,0,0,NA,0
"Malta",2020-01-03,0,0,0,NA,0
"Malta",2020-01-04,0,0,0,NA,0
"Malta",2020-01-05,0,0,0,NA,0
"Malta",2020-01-06,0,0,0,NA,0
"Malta",2020-01-07,0,0,0,NA,0
"Malta",2020-01-08,0,0,0,NA,0
"Malta",2020-01-09,0,0,0,NA,0
"Malta",2020-01-10,0,0,0,NA,0
"Malta",2020-01-11,0,0,0,NA,0
"Malta",2020-01-12,0,0,0,NA,0
"Malta",2020-01-13,0,0,0,NA,0
"Malta",2020-01-14,0,0,0,NA,0
"Malta",2020-01-15,0,0,0,NA,0
"Malta",2020-01-16,0,0,0,NA,0
"Malta",2020-01-17,0,0,0,NA,0
"Malta",2020-01-18,0,0,0,NA,0
"Malta",2020-01-19,0,0,0,NA,0
"Malta",2020-01-20,0,0,0,NA,0
"Malta",2020-01-21,0,0,0,NA,0
"Malta",2020-01-22,0,0,0,NA,0
"Malta",2020-01-23,0,0,0,NA,0
"Malta",2020-01-24,0,0,0,NA,0
"Malta",2020-01-25,0,0,0,NA,0
"Malta",2020-01-26,0,0,0,NA,0
"Malta",2020-01-27,0,0,0,NA,0
"Malta",2020-01-28,0,0,0,NA,0
"Malta",2020-01-29,0,0,0,NA,0
"Malta",2020-01-30,0,0,0,NA,0
"Malta",2020-01-31,0,0,0,NA,0
"Malta",2020-02-01,0,0,0,NA,0
"Malta",2020-02-02,0,0,0,NA,0
"Malta",2020-02-03,0,0,0,NA,0
"Malta",2020-02-04,0,0,0,NA,0
"Malta",2020-02-05,0,0,0,NA,0
"Malta",2020-02-06,0,0,0,NA,0
"Malta",2020-02-07,0,0,0,NA,0
"Malta",2020-02-08,0,0,0,NA,0
"Malta",2020-02-09,0,0,0,NA,0
"Malta",2020-02-10,0,0,0,NA,0
"Malta",2020-02-11,0,0,0,NA,0
"Malta",2020-02-12,0,0,0,NA,0
"Malta",2020-02-13,0,0,0,NA,0
"Malta",2020-02-14,0,0,0,NA,0
"Malta",2020-02-15,0,0,0,NA,0
"Malta",2020-02-16,0,0,0,NA,0
"Malta",2020-02-17,0,0,0,NA,0
"Malta",2020-02-18,0,0,0,NA,0
"Malta",2020-02-19,0,0,0,NA,0
"Malta",2020-02-20,0,0,0,NA,0
"Malta",2020-02-21,0,0,0,NA,0
"Malta",2020-02-22,0,0,0,NA,0
"Malta",2020-02-23,0,0,0,NA,0
"Malta",2020-02-24,0,0,0,NA,0
"Malta",2020-02-25,0,0,0,NA,0
"Malta",2020-02-26,0,0,0,NA,0
"Malta",2020-02-27,0,0,0,NA,0
"Malta",2020-02-28,0,0,0,NA,0
"Malta",2020-02-29,0,0,0,NA,0
"Malta",2020-03-01,0,0,0,NA,0
"Malta",2020-03-02,0,0,0,NA,0
"Malta",2020-03-03,1,1,1,NA,0
"Malta",2020-03-04,1,1,1,NA,0
"Malta",2020-03-05,1,1,1,NA,0
"Malta",2020-03-06,2,2,2,NA,0
"Malta",2020-03-07,2,2,2,NA,3
"Malta",2020-03-08,3,3,3,NA,0
"Malta",2020-03-09,4,4,4,NA,4
"Malta",2020-03-10,4,5,6,NA,0
"Malta",2020-03-11,6,7,8,NA,6
"Malta",2020-03-12,8,9,10,NA,9
"Malta",2020-03-13,11,12,13,NA,12
"Malta",2020-03-14,14,16,18,NA,18
"Malta",2020-03-15,19,21,23,NA,21
"Malta",2020-03-16,24,27,30,NA,30
"Malta",2020-03-17,31,35,39,NA,38
"Malta",2020-03-18,40,44,48,NA,48
"Malta",2020-03-19,49,55,61,NA,53
"Malta",2020-03-20,60,67,74,NA,64
"Malta",2020-03-21,71,79,87,NA,73
"Malta",2020-03-22,83,92,101,NA,90
"Malta",2020-03-23,93,104,115,NA,107
"Malta",2020-03-24,104,116,128,NA,120
"Malta",2020-03-25,113,126,139,NA,129
"Malta",2020-03-26,121,135,149,NA,134
"Malta",2020-03-27,128,142,156,NA,139
"Malta",2020-03-28,133,148,163,NA,149
"Malta",2020-03-29,137,153,169,NA,NA
"Malta",2020-03-30,141,157,173,NA,NA
"Malta",2020-03-31,144,160,176,NA,NA
"Malta",2020-04-01,146,162,178,NA,NA
"Malta",2020-04-02,146,163,180,NA,NA
"Malta",2020-04-03,148,165,182,NA,NA
"Malta",2020-04-04,149,166,183,NA,NA
