"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados","mortes_confirmadas","latitude","longitude","region"
"Brazil","2020-03-16",957,1295,1633,79,234,1,0,0,"South America"
"Brazil","2020-03-17",1061,1436,1811,87,291,4,0,0,"South America"
"Brazil","2020-03-18",1178,1594,2010,97,428,6,0,0,"South America"
"Brazil","2020-03-19",1307,1769,2231,108,621,11,0,0,"South America"
"Brazil","2020-03-20",1450,1962,2474,119,904,18,0,0,"South America"
"Brazil","2020-03-21",1609,2178,2747,133,1128,25,0,0,"South America"
"Brazil","2020-03-22",1785,2416,3047,147,1546,34,0,0,"South America"
"Brazil","2020-03-23",1981,2681,3381,163,1891,46,0,0,"South America"
"Brazil","2020-03-24",2198,2975,3752,181,2201,57,0,0,"South America"
"Brazil","2020-03-25",2439,3301,4163,201,2433,77,0,0,"South America"
"Brazil","2020-03-26",2706,3663,4620,223,2915,92,0,0,"South America"
"Brazil","2020-03-27",3003,4065,5127,248,3417,114,0,0,"South America"
"Brazil","2020-03-28",3332,4510,5688,275,3904,136,0,0,"South America"
"Brazil","2020-03-29",3698,5005,6312,305,4256,159,0,0,"South America"
"Brazil","2020-03-30",4103,5553,7003,338,4579,201,0,0,"South America"
"Brazil","2020-03-31",4553,6162,7771,375,5717,241,0,0,"South America"
"Brazil","2020-04-01",5051,6837,8623,416,6836,299,0,0,"South America"
"Brazil","2020-04-02",5605,7587,9569,462,7910,359,0,0,"South America"
"Brazil","2020-04-03",6219,8418,10617,513,9056,432,0,0,"South America"
"Brazil","2020-04-04",6901,9341,11781,569,10278,486,0,0,"South America"
"Brazil","2020-04-05",7658,10365,13072,631,11130,553,0,0,"South America"
"Brazil","2020-04-06",8497,11501,14505,700,12056,667,0,0,"South America"
"Brazil","2020-04-07",9429,12762,16095,777,13717,800,0,0,"South America"
"Brazil","2020-04-08",10463,14161,17859,862,15927,941,0,0,"South America"
"Brazil","2020-04-09",11609,15713,19817,957,17857,1056,0,0,"South America"
"Brazil","2020-04-10",12882,17436,21990,1062,19638,1124,0,0,"South America"
"Brazil","2020-04-11",14294,19347,24400,1178,20727,1223,0,0,"South America"
"Brazil","2020-04-12",15861,21468,27075,1307,22169,1328,0,0,"South America"
"Brazil","2020-04-13",17600,23821,30042,1450,23430,1532,0,0,"South America"
"Brazil","2020-04-14",19529,26432,33335,1609,25262,1590,0,0,"South America"
"Brazil","2020-04-15",21670,29330,36990,1786,26113,1590,0,0,"South America"
"Brazil","2020-04-16",24045,32545,41045,1982,NA,NA,0,0,"South America"
"Brazil","2020-04-17",26681,36112,45543,2199,NA,NA,0,0,"South America"
"Brazil","2020-04-18",29606,40071,50536,2440,NA,NA,0,0,"South America"
"Brazil","2020-04-19",32850,44463,56076,2707,NA,NA,0,0,"South America"
"Brazil","2020-04-20",36452,49337,62222,3004,NA,NA,0,0,"South America"
"Brazil","2020-04-21",40448,54746,69044,3333,NA,NA,0,0,"South America"
"Brazil","2020-04-22",44882,60747,76612,3699,NA,NA,0,0,"South America"
"China","2020-03-16",40006,67923,95840,2758,81063,3241,35.86166,104.195397,"Asia"
"China","2020-03-17",40658,69030,97402,2803,81086,3249,35.86166,104.195397,"Asia"
"China","2020-03-18",41320,70155,98990,2849,81130,3253,35.86166,104.195397,"Asia"
"China","2020-03-19",41993,71298,100603,2895,81229,3259,35.86166,104.195397,"Asia"
"China","2020-03-20",42678,72460,102242,2943,81281,3265,35.86166,104.195397,"Asia"
"China","2020-03-21",43373,73641,103909,2991,81346,3274,35.86166,104.195397,"Asia"
"China","2020-03-22",44080,74841,105602,3039,81484,3281,35.86166,104.195397,"Asia"
"China","2020-03-23",44799,76061,107323,3089,81553,3285,35.86166,104.195397,"Asia"
"China","2020-03-24",45529,77300,109071,3139,81631,3291,35.86166,104.195397,"Asia"
"China","2020-03-25",46271,78560,110849,3190,81733,3296,35.86166,104.195397,"Asia"
"China","2020-03-26",47025,79840,112655,3242,81827,3299,35.86166,104.195397,"Asia"
"China","2020-03-27",47791,81141,114491,3295,81946,3304,35.86166,104.195397,"Asia"
"China","2020-03-28",48569,82463,116357,3349,82059,3306,35.86166,104.195397,"Asia"
"China","2020-03-29",49361,83807,118253,3403,82157,3309,35.86166,104.195397,"Asia"
"China","2020-03-30",50166,85173,120180,3459,82241,3310,35.86166,104.195397,"Asia"
"China","2020-03-31",50983,86561,122139,3515,82295,3316,35.86166,104.195397,"Asia"
"China","2020-04-01",51814,87971,124128,3573,82395,3326,35.86166,104.195397,"Asia"
"China","2020-04-02",52658,89405,126152,3631,82465,3330,35.86166,104.195397,"Asia"
"China","2020-04-03",53516,90862,128208,3690,82527,3333,35.86166,104.195397,"Asia"
"China","2020-04-04",54389,92343,130297,3750,82575,3335,35.86166,104.195397,"Asia"
"China","2020-04-05",55274,93847,132420,3811,82642,3335,35.86166,104.195397,"Asia"
"China","2020-04-06",56176,95377,134578,3873,82698,3337,35.86166,104.195397,"Asia"
"China","2020-04-07",57091,96931,136771,3936,82784,3339,35.86166,104.195397,"Asia"
"China","2020-04-08",58021,98510,138999,4000,82870,3340,35.86166,104.195397,"Asia"
"China","2020-04-09",58967,100116,141265,4066,82925,3343,35.86166,104.195397,"Asia"
"China","2020-04-10",59927,101747,143567,4132,83004,3343,35.86166,104.195397,"Asia"
"China","2020-04-11",60904,103405,145906,4199,83097,3345,35.86166,104.195397,"Asia"
"China","2020-04-12",61896,105090,148284,4268,83209,3345,35.86166,104.195397,"Asia"
"China","2020-04-13",62905,106803,150701,4337,83303,3346,35.86166,104.195397,"Asia"
"China","2020-04-14",63930,108543,153156,4408,83352,3342,35.86166,104.195397,"Asia"
"China","2020-04-15",64972,110312,155652,4480,82295,3342,35.86166,104.195397,"Asia"
"China","2020-04-16",66031,112110,158189,4553,NA,NA,35.86166,104.195397,"Asia"
"China","2020-04-17",67107,113937,160767,4627,NA,NA,35.86166,104.195397,"Asia"
"China","2020-04-18",68200,115793,163386,4702,NA,NA,35.86166,104.195397,"Asia"
"China","2020-04-19",69312,117680,166048,4779,NA,NA,35.86166,104.195397,"Asia"
"China","2020-04-20",70441,119598,168755,4857,NA,NA,35.86166,104.195397,"Asia"
"China","2020-04-21",71589,121547,171505,4936,NA,NA,35.86166,104.195397,"Asia"
"China","2020-04-22",72756,123528,174300,5016,NA,NA,35.86166,104.195397,"Asia"
"Germany","2020-03-16",12018,19598,27178,529,6012,13,51.165691,10.451526,"Europe"
"Germany","2020-03-17",12883,21009,29135,567,7156,13,51.165691,10.451526,"Europe"
"Germany","2020-03-18",13812,22523,31234,608,8198,43,51.165691,10.451526,"Europe"
"Germany","2020-03-19",14807,24145,33483,651,14138,45,51.165691,10.451526,"Europe"
"Germany","2020-03-20",15874,25885,35896,698,18187,67,51.165691,10.451526,"Europe"
"Germany","2020-03-21",17017,27749,38481,749,21463,94,51.165691,10.451526,"Europe"
"Germany","2020-03-22",18243,29748,41253,802,24774,126,51.165691,10.451526,"Europe"
"Germany","2020-03-23",19557,31891,44225,860,29212,149,51.165691,10.451526,"Europe"
"Germany","2020-03-24",20965,34188,47411,922,31554,198,51.165691,10.451526,"Europe"
"Germany","2020-03-25",22476,36651,50826,989,36508,253,51.165691,10.451526,"Europe"
"Germany","2020-03-26",24095,39291,54487,1060,42288,325,51.165691,10.451526,"Europe"
"Germany","2020-03-27",25831,42122,58413,1136,48582,389,51.165691,10.451526,"Europe"
"Germany","2020-03-28",27691,45156,62621,1218,52547,455,51.165691,10.451526,"Europe"
"Germany","2020-03-29",29686,48409,67132,1306,57298,583,51.165691,10.451526,"Europe"
"Germany","2020-03-30",31824,51896,71968,1400,61913,732,51.165691,10.451526,"Europe"
"Germany","2020-03-31",34117,55634,77151,1501,67366,872,51.165691,10.451526,"Europe"
"Germany","2020-04-01",36575,59642,82709,1609,73522,1017,51.165691,10.451526,"Europe"
"Germany","2020-04-02",39209,63938,88667,1725,79696,1158,51.165691,10.451526,"Europe"
"Germany","2020-04-03",42034,68544,95054,1849,85778,1342,51.165691,10.451526,"Europe"
"Germany","2020-04-04",45061,73481,101901,1982,91714,1434,51.165691,10.451526,"Europe"
"Germany","2020-04-05",48307,78774,109241,2125,95391,1607,51.165691,10.451526,"Europe"
"Germany","2020-04-06",51787,84449,117111,2278,99225,1861,51.165691,10.451526,"Europe"
"Germany","2020-04-07",55517,90532,125547,2442,103228,2107,51.165691,10.451526,"Europe"
"Germany","2020-04-08",59517,97054,134591,2618,108202,2373,51.165691,10.451526,"Europe"
"Germany","2020-04-09",63804,104045,144286,2807,113525,2544,51.165691,10.451526,"Europe"
"Germany","2020-04-10",68400,111540,154680,3009,117658,2673,51.165691,10.451526,"Europe"
"Germany","2020-04-11",73327,119574,165821,3226,120479,2799,51.165691,10.451526,"Europe"
"Germany","2020-04-12",78609,128188,177767,3458,123016,2969,51.165691,10.451526,"Europe"
"Germany","2020-04-13",84272,137422,190572,3707,125098,3254,51.165691,10.451526,"Europe"
"Germany","2020-04-14",90342,147321,204300,3974,127584,3592,51.165691,10.451526,"Europe"
"Germany","2020-04-15",96850,157933,219016,4260,133154,3592,51.165691,10.451526,"Europe"
"Germany","2020-04-16",103827,169310,234793,4567,NA,NA,51.165691,10.451526,"Europe"
"Germany","2020-04-17",111306,181506,251706,4896,NA,NA,51.165691,10.451526,"Europe"
"Germany","2020-04-18",119324,194581,269838,5249,NA,NA,51.165691,10.451526,"Europe"
"Germany","2020-04-19",127920,208598,289276,5627,NA,NA,51.165691,10.451526,"Europe"
"Germany","2020-04-20",137134,223624,310114,6033,NA,NA,51.165691,10.451526,"Europe"
"Germany","2020-04-21",147013,239733,332453,6467,NA,NA,51.165691,10.451526,"Europe"
"Germany","2020-04-22",157603,257002,356401,6933,NA,NA,51.165691,10.451526,"Europe"
"Iran","2020-03-16",11630,15849,20068,991,14991,988,32.427908,53.688046,"Asia"
"Iran","2020-03-17",12321,16791,21261,1050,16169,1135,32.427908,53.688046,"Asia"
"Iran","2020-03-18",13053,17789,22525,1112,17361,1284,32.427908,53.688046,"Asia"
"Iran","2020-03-19",13830,18847,23864,1179,18407,1433,32.427908,53.688046,"Asia"
"Iran","2020-03-20",14651,19967,25283,1249,19644,1556,32.427908,53.688046,"Asia"
"Iran","2020-03-21",15522,21154,26786,1323,20610,1685,32.427908,53.688046,"Asia"
"Iran","2020-03-22",16445,22411,28377,1401,21638,1812,32.427908,53.688046,"Asia"
"Iran","2020-03-23",17422,23743,30064,1485,23049,1934,32.427908,53.688046,"Asia"
"Iran","2020-03-24",18458,25154,31850,1573,24811,2077,32.427908,53.688046,"Asia"
"Iran","2020-03-25",19555,26650,33745,1667,27017,2234,32.427908,53.688046,"Asia"
"Iran","2020-03-26",20718,28234,35750,1766,29406,2378,32.427908,53.688046,"Asia"
"Iran","2020-03-27",21949,29912,37875,1871,32332,2517,32.427908,53.688046,"Asia"
"Iran","2020-03-28",23254,31690,40126,1982,35408,2640,32.427908,53.688046,"Asia"
"Iran","2020-03-29",24635,33573,42511,2099,38309,2757,32.427908,53.688046,"Asia"
"Iran","2020-03-30",26100,35569,45038,2224,41495,2898,32.427908,53.688046,"Asia"
"Iran","2020-03-31",27651,37683,47715,2357,44606,3036,32.427908,53.688046,"Asia"
"Iran","2020-04-01",29295,39923,50551,2497,47593,3160,32.427908,53.688046,"Asia"
"Iran","2020-04-02",31036,42296,53556,2645,50468,3160,32.427908,53.688046,"Asia"
"Iran","2020-04-03",32881,44810,56739,2802,50468,3452,32.427908,53.688046,"Asia"
