"dia_ano","dias","otimista","casos_estimados","pessimista","x"
199,2020-07-17,233,289,345,283
200,2020-07-18,240,298,356,288
201,2020-07-19,247,306,365,294
202,2020-07-20,254,315,376,299
203,2020-07-21,261,324,387,308
204,2020-07-22,269,334,399,315
205,2020-07-23,277,343,409,326
206,2020-07-24,285,353,421,334
207,2020-07-25,293,363,433,340
208,2020-07-26,302,374,446,346
209,2020-07-27,311,385,459,350
210,2020-07-28,319,396,473,NA
211,2020-07-29,328,407,486,NA
212,2020-07-30,338,419,500,NA
213,2020-07-31,348,431,514,NA
214,2020-08-01,358,444,530,NA
215,2020-08-02,369,457,545,NA
216,2020-08-03,379,470,561,NA
217,2020-08-04,390,483,576,NA
218,2020-08-05,401,497,593,NA
219,2020-08-06,413,512,611,NA
