"dia_ano","dias","otimista","casos_estimados","pessimista","x"
197,2020-07-15,1029,1082,1135,1101
198,2020-07-16,1067,1122,1177,1141
199,2020-07-17,1107,1164,1221,1166
200,2020-07-18,1148,1207,1266,1229
201,2020-07-19,1189,1251,1313,1252
202,2020-07-20,1234,1298,1362,1285
203,2020-07-21,1279,1345,1411,1349
204,2020-07-22,1326,1395,1464,1397
205,2020-07-23,1376,1447,1518,1456
206,2020-07-24,1426,1500,1574,1494
207,2020-07-25,1478,1555,1632,1554
208,2020-07-26,1534,1613,1692,NA
209,2020-07-27,1590,1672,1754,NA
210,2020-07-28,1648,1733,1818,NA
211,2020-07-29,1708,1797,1886,NA
212,2020-07-30,1771,1863,1955,NA
213,2020-07-31,1837,1932,2027,NA
214,2020-08-01,1904,2003,2102,NA
215,2020-08-02,1974,2076,2178,NA
216,2020-08-03,2046,2152,2258,NA
217,2020-08-04,2121,2231,2341,NA
