"dia_ano","dias","otimista","casos_estimados","pessimista","x"
160,2020-06-08,210,229,248,214
161,2020-06-09,221,241,261,236
162,2020-06-10,233,254,275,256
163,2020-06-11,245,267,289,274
164,2020-06-12,259,282,305,282
165,2020-06-13,273,297,321,293
166,2020-06-14,286,312,338,304
167,2020-06-15,302,329,356,319
168,2020-06-16,319,347,375,348
169,2020-06-17,335,365,395,365
170,2020-06-18,352,384,416,379
171,2020-06-19,372,405,438,NA
172,2020-06-20,391,426,461,NA
173,2020-06-21,412,449,486,NA
174,2020-06-22,434,473,512,NA
175,2020-06-23,457,498,539,NA
176,2020-06-24,482,525,568,NA
177,2020-06-25,508,553,598,NA
178,2020-06-26,534,582,630,NA
179,2020-06-27,563,613,663,NA
180,2020-06-28,593,646,699,NA
