"dia_ano","dias","otimista","casos_estimados","pessimista","x"
119,2020-04-28,108,137,166,129
120,2020-04-29,126,159,192,137
121,2020-04-30,146,185,224,208
122,2020-05-01,170,215,260,235
123,2020-05-02,197,250,303,273
124,2020-05-03,230,291,352,309
125,2020-05-04,267,338,409,330
126,2020-05-05,310,393,476,369
127,2020-05-06,361,457,553,NA
128,2020-05-07,419,531,643,NA
129,2020-05-08,487,617,747,NA
130,2020-05-09,566,717,868,NA
131,2020-05-10,659,834,1009,NA
132,2020-05-11,765,969,1173,NA
133,2020-05-12,889,1126,1363,NA
