"dia_ano","dias","otimista","casos_estimados","pessimista","x"
193,2020-07-11,1217,1276,1335,1250
194,2020-07-12,1241,1301,1361,1284
195,2020-07-13,1264,1325,1386,1302
196,2020-07-14,1287,1349,1411,1342
197,2020-07-15,1310,1373,1436,1383
198,2020-07-16,1332,1396,1460,1418
199,2020-07-17,1354,1419,1484,1446
200,2020-07-18,1376,1442,1508,1477
201,2020-07-19,1397,1464,1531,1486
202,2020-07-20,1417,1485,1553,1517
203,2020-07-21,1437,1506,1575,1558
204,2020-07-22,1457,1527,1597,NA
205,2020-07-23,1476,1547,1618,NA
206,2020-07-24,1495,1567,1639,NA
207,2020-07-25,1513,1586,1659,NA
208,2020-07-26,1531,1605,1679,NA
209,2020-07-27,1548,1623,1698,NA
210,2020-07-28,1565,1641,1717,NA
211,2020-07-29,1582,1658,1734,NA
212,2020-07-30,1598,1675,1752,NA
213,2020-07-31,1613,1691,1769,NA
