"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
127,2020-05-06,4874,5057,5240,5017
128,2020-05-07,5361,5562,5763,5524
129,2020-05-08,5883,6104,6325,6141
130,2020-05-09,6441,6683,6925,6775
131,2020-05-10,7035,7299,7563,7256
132,2020-05-11,7663,7951,8239,7563
133,2020-05-12,8323,8636,8949,8616
134,2020-05-13,9014,9353,9692,9618
135,2020-05-14,9733,10099,10465,NA
136,2020-05-15,10476,10869,11262,NA
137,2020-05-16,11239,11661,12083,NA
138,2020-05-17,12016,12467,12918,NA
139,2020-05-18,12804,13285,13766,NA
140,2020-05-19,13596,14107,14618,NA
141,2020-05-20,14389,14929,15469,NA
