"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
188,2020-07-06,3,4,5,215
189,2020-07-07,3,4,5,214
190,2020-07-08,3,4,5,219
191,2020-07-09,3,4,5,222
192,2020-07-10,3,4,5,229
193,2020-07-11,3,4,5,230
194,2020-07-12,3,4,5,230
195,2020-07-13,3,4,5,234
196,2020-07-14,3,4,5,248
197,2020-07-15,3,4,5,255
198,2020-07-16,3,4,5,262
199,2020-07-17,3,4,5,NA
200,2020-07-18,3,4,5,NA
201,2020-07-19,3,4,5,NA
202,2020-07-20,3,4,5,NA
203,2020-07-21,3,4,5,NA
204,2020-07-22,3,4,5,NA
205,2020-07-23,3,4,5,NA
206,2020-07-24,3,4,5,NA
207,2020-07-25,3,4,5,NA
208,2020-07-26,3,4,5,NA
