"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
96,2020-04-05,283,425,567,473
97,2020-04-06,305,459,613,492
98,2020-04-07,330,496,662,509
99,2020-04-08,356,536,716,527
100,2020-04-09,385,579,773,555
101,2020-04-10,416,626,836,579
102,2020-04-11,450,676,902,614
103,2020-04-12,485,730,975,638
104,2020-04-13,525,789,1053,NA
105,2020-04-14,567,853,1139,NA
106,2020-04-15,613,922,1231,NA
107,2020-04-16,662,996,1330,NA
108,2020-04-17,716,1076,1436,NA
109,2020-04-18,773,1163,1553,NA
110,2020-04-19,836,1257,1678,NA
