"dia_ano","dias","otimista","casos_estimados","pessimista","x"
189,2020-07-07,685,798,911,834
190,2020-07-08,712,829,946,858
191,2020-07-09,740,862,984,884
192,2020-07-10,770,896,1022,896
193,2020-07-11,800,932,1064,914
194,2020-07-12,832,969,1106,936
195,2020-07-13,865,1007,1149,960
196,2020-07-14,899,1047,1195,992
197,2020-07-15,934,1088,1242,1019
198,2020-07-16,971,1131,1291,1043
199,2020-07-17,1010,1176,1342,1065
200,2020-07-18,1050,1222,1394,NA
201,2020-07-19,1092,1271,1450,NA
202,2020-07-20,1135,1321,1507,NA
203,2020-07-21,1179,1373,1567,NA
204,2020-07-22,1226,1427,1628,NA
205,2020-07-23,1275,1484,1693,NA
206,2020-07-24,1324,1542,1760,NA
207,2020-07-25,1377,1603,1829,NA
208,2020-07-26,1432,1667,1902,NA
209,2020-07-27,1488,1733,1978,NA
