"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
194,2020-07-12,22064,26062,30060,28411
195,2020-07-13,23131,27323,31515,28792
196,2020-07-14,24250,28645,33040,29279
197,2020-07-15,25424,30031,34638,30319
198,2020-07-16,26653,31483,36313,31111
199,2020-07-17,27942,33006,38070,32971
200,2020-07-18,29294,34603,39912,32707
201,2020-07-19,30711,36277,41843,34136
202,2020-07-20,32196,38031,43866,35639
203,2020-07-21,33754,39871,45988,37077
204,2020-07-22,35387,41800,48213,38772
205,2020-07-23,37099,43822,50545,NA
206,2020-07-24,38893,45942,52991,NA
207,2020-07-25,40775,48164,55553,NA
208,2020-07-26,42747,50494,58241,NA
209,2020-07-27,44814,52936,61058,NA
210,2020-07-28,46983,55497,64011,NA
211,2020-07-29,49256,58182,67108,NA
212,2020-07-30,51638,60996,70354,NA
213,2020-07-31,54135,63946,73757,NA
214,2020-08-01,56755,67040,77325,NA
