"dia_ano","dias","otimista","casos_estimados","pessimista","x"
159,2020-06-07,157,168,179,171
160,2020-06-08,163,174,185,171
161,2020-06-09,167,179,191,179
162,2020-06-10,173,185,197,184
163,2020-06-11,179,192,205,186
164,2020-06-12,185,198,211,191
165,2020-06-13,192,205,218,193
166,2020-06-14,198,212,226,195
167,2020-06-15,205,219,233,NA
168,2020-06-16,211,226,241,NA
169,2020-06-17,218,233,248,NA
170,2020-06-18,225,241,257,NA
171,2020-06-19,233,249,265,NA
172,2020-06-20,241,258,275,NA
173,2020-06-21,249,266,283,NA
