"dia_ano","dias","otimista","casos_estimados","pessimista","x"
163,2020-06-11,9722,10238,10754,10145
164,2020-06-12,9924,10451,10978,10368
165,2020-06-13,10122,10660,11198,10581
166,2020-06-14,10317,10865,11413,10694
167,2020-06-15,10507,11065,11623,10767
168,2020-06-16,10693,11261,11829,11132
169,2020-06-17,10875,11453,12031,11521
170,2020-06-18,11052,11639,12226,11846
171,2020-06-19,11225,11821,12417,12232
172,2020-06-20,11392,11997,12602,12494
173,2020-06-21,11554,12168,12782,12588
174,2020-06-22,11712,12334,12956,NA
175,2020-06-23,11865,12495,13125,NA
176,2020-06-24,12012,12650,13288,NA
177,2020-06-25,12154,12800,13446,NA
178,2020-06-26,12292,12945,13598,NA
179,2020-06-27,12425,13085,13745,NA
180,2020-06-28,12552,13219,13886,NA
181,2020-06-29,12676,13349,14022,NA
182,2020-06-30,12793,13473,14153,NA
183,2020-07-01,12906,13592,14278,NA
