"dia_ano","dias","otimista","casos_estimados","pessimista","x"
177,2020-06-25,818,857,896,858
178,2020-06-26,850,890,930,889
179,2020-06-27,882,924,966,909
180,2020-06-28,915,958,1001,937
181,2020-06-29,948,993,1038,994
182,2020-06-30,981,1028,1075,1034
183,2020-07-01,1016,1064,1112,1067
184,2020-07-02,1051,1101,1151,1103
185,2020-07-03,1086,1138,1190,1171
186,2020-07-04,1123,1176,1229,1200
187,2020-07-05,1159,1214,1269,1213
188,2020-07-06,1195,1252,1309,NA
189,2020-07-07,1232,1291,1350,NA
190,2020-07-08,1270,1330,1390,NA
191,2020-07-09,1307,1369,1431,NA
192,2020-07-10,1345,1409,1473,NA
193,2020-07-11,1383,1449,1515,NA
194,2020-07-12,1421,1488,1555,NA
195,2020-07-13,1459,1528,1597,NA
196,2020-07-14,1497,1568,1639,NA
197,2020-07-15,1534,1607,1680,NA
