"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-22,32490,32831,32660,34610,30710,33589
2020-05-23,34419,34679,34549,36612,32486,34533
2020-05-24,36463,36613,36538,38719,34357,37912
2020-05-25,38627,38634,38630,40936,36324,39298
2020-05-26,40920,40746,40833,43271,38395,40024
2020-05-27,43350,42948,43149,45725,40573,42398
2020-05-28,45923,45242,45582,48303,42861,44886
2020-05-29,48649,47630,48140,51014,45266,47953
2020-05-30,51538,50112,50825,53859,47791,NA
2020-05-31,54597,52688,53642,56845,50439,NA
2020-06-01,57838,55358,56598,59977,53219,NA
2020-06-02,61272,58122,59697,63261,56133,NA
2020-06-03,64910,60979,62944,66702,59186,NA
2020-06-04,68763,63928,66346,70307,62385,NA
2020-06-05,72845,66967,69906,74080,65732,NA
