"dia_ano","dias","otimista","casos_estimados","pessimista","x"
160,2020-06-08,844,870,896,871
161,2020-06-09,876,903,930,904
162,2020-06-10,908,936,964,936
163,2020-06-11,939,968,997,962
164,2020-06-12,971,1001,1031,986
165,2020-06-13,1002,1033,1064,1022
166,2020-06-14,1033,1065,1097,1054
167,2020-06-15,1063,1096,1129,1086
168,2020-06-16,1092,1126,1160,1131
169,2020-06-17,1123,1157,1191,1169
170,2020-06-18,1151,1186,1221,1217
171,2020-06-19,1179,1215,1251,NA
172,2020-06-20,1206,1243,1280,NA
173,2020-06-21,1232,1270,1308,NA
174,2020-06-22,1257,1296,1335,NA
175,2020-06-23,1282,1321,1360,NA
176,2020-06-24,1306,1346,1386,NA
177,2020-06-25,1329,1370,1411,NA
178,2020-06-26,1351,1392,1433,NA
179,2020-06-27,1372,1414,1456,NA
180,2020-06-28,1392,1435,1478,NA
