"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-14,3393,3396,3394,3854,2934,3433
2020-06-15,3605,3608,3606,4095,3117,3551
2020-06-16,3831,3833,3832,4352,3312,3785
2020-06-17,4070,4073,4072,4624,3520,4164
2020-06-18,4325,4326,4326,4913,3739,4274
2020-06-19,4595,4596,4596,5219,3973,4666
2020-06-20,4883,4881,4882,5544,4220,4990
2020-06-21,5188,5185,5186,5889,4483,5237
2020-06-22,5513,5507,5510,6257,4763,5391
2020-06-23,5858,5848,5853,6647,5059,5784
2020-06-24,6224,6210,6217,7060,5374,6201
2020-06-25,6613,6595,6604,7500,5708,NA
2020-06-26,7027,7002,7014,7965,6063,NA
2020-06-27,7466,7434,7450,8460,6440,NA
2020-06-28,7933,7892,7912,8985,6839,NA
2020-06-29,8430,8378,8404,9544,7264,NA
2020-06-30,8957,8893,8925,10135,7715,NA
2020-07-01,9517,9438,9478,10763,8193,NA
2020-07-02,10113,10016,10064,11429,8699,NA
2020-07-03,10745,10628,10686,12135,9237,NA
2020-07-04,11417,11276,11346,12885,9807,NA
