"dia_ano","dias","otimista","casos_estimados","pessimista","x"
199,2020-07-17,2176,2700,3224,2640
200,2020-07-18,2227,2764,3301,2676
201,2020-07-19,2281,2831,3381,2708
202,2020-07-20,2335,2898,3461,2740
203,2020-07-21,2392,2968,3544,2778
204,2020-07-22,2449,3039,3629,2810
205,2020-07-23,2508,3112,3716,2840
206,2020-07-24,2568,3186,3804,2871
207,2020-07-25,2630,3263,3896,2898
208,2020-07-26,2692,3341,3990,2923
209,2020-07-27,2757,3421,4085,2943
210,2020-07-28,2823,3503,4183,NA
211,2020-07-29,2891,3587,4283,NA
212,2020-07-30,2959,3672,4385,NA
213,2020-07-31,3030,3760,4490,NA
214,2020-08-01,3103,3851,4599,NA
215,2020-08-02,3178,3943,4708,NA
216,2020-08-03,3253,4037,4821,NA
217,2020-08-04,3332,4134,4936,NA
218,2020-08-05,3411,4233,5055,NA
219,2020-08-06,3493,4334,5175,NA
