location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
Afghanistan;2020-05-27;total_cases;13;2020-05-17;6664;2020-05-27;12456;1.87
Albania;2020-05-27;total_cases;41;2020-04-19;562;2020-05-27;1050;1.87
Algeria;2020-05-27;total_cases;25;2020-05-05;4838;2020-05-27;8857;1.83
Andorra;2020-05-27;total_cases;59;2020-04-01;390;2020-05-27;763;1.96
Angola;2020-05-27;total_cases;23;2020-05-07;36;2020-05-27;71;1.97
Argentina;2020-05-27;total_cases;15;2020-05-15;7466;2020-05-27;13920;1.86
Armenia;2020-05-27;total_cases;14;2020-05-16;4283;2020-05-27;7774;1.82
Aruba;2020-05-27;total_cases;59;2020-04-01;55;2020-05-27;101;1.84
Australia;2020-05-27;total_cases;63;2020-03-28;3809;2020-05-27;7139;1.87
Austria;2020-05-27;total_cases;62;2020-03-29;8813;2020-05-27;16515;1.87
Azerbaijan;2020-05-27;total_cases;20;2020-05-10;2519;2020-05-27;4568;1.81
Bahamas;2020-05-27;total_cases;43;2020-04-17;55;2020-05-27;100;1.82
Bahrain;2020-05-27;total_cases;19;2020-05-11;5236;2020-05-27;9633;1.84
Bangladesh;2020-05-27;total_cases;14;2020-05-16;20995;2020-05-27;38292;1.82
Barbados;2020-05-27;total_cases;56;2020-04-04;51;2020-05-27;92;1.8
Belarus;2020-05-27;total_cases;22;2020-05-08;21101;2020-05-27;38956;1.85
Belgium;2020-05-27;total_cases;46;2020-04-14;31119;2020-05-27;57592;1.85
Belize;2020-05-27;total_cases;50;2020-04-10;10;2020-05-27;18;1.8
Benin;2020-05-27;total_cases;23;2020-05-06;102;2020-05-27;210;2.06
Bhutan;2020-05-27;total_cases;17;2020-05-13;15;2020-05-27;28;1.87
Bolivia;2020-05-27;total_cases;12;2020-05-18;4263;2020-05-27;7768;1.82
Bosnia.and.Herzegovina;2020-05-27;total_cases;39;2020-04-21;1340;2020-05-27;2435;1.82
Brazil;2020-05-27;total_cases;15;2020-05-15;218223;2020-05-27;411821;1.89
British.Virgin.Islands;2020-05-27;total_cases;40;2020-04-19;4;2020-05-27;8;2
Brunei;2020-05-27;total_cases;71;2020-03-20;78;2020-05-27;141;1.81
Bulgaria;2020-05-27;total_cases;33;2020-04-27;1363;2020-05-27;2460;1.8
Burkina.Faso;2020-05-27;total_cases;50;2020-04-10;448;2020-05-27;845;1.89
Cameroon;2020-05-27;total_cases;16;2020-05-14;2954;2020-05-27;5436;1.84
Canada;2020-05-27;total_cases;33;2020-04-27;48489;2020-05-27;87508;1.8
Cape.Verde;2020-05-27;total_cases;23;2020-05-06;191;2020-05-27;390;2.04
Cayman.Islands;2020-05-27;total_cases;25;2020-05-05;75;2020-05-27;140;1.87
Central.African.Republic;2020-05-27;total_cases;11;2020-05-18;336;2020-05-27;702;2.09
Chad;2020-05-27;total_cases;17;2020-05-13;372;2020-05-27;715;1.92
Chile;2020-05-27;total_cases;13;2020-05-17;43781;2020-05-27;82289;1.88
China;2020-05-27;total_cases;109;2020-02-11;44724;2020-05-27;84106;1.88
Colombia;2020-05-27;total_cases;17;2020-05-13;12930;2020-05-27;24104;1.86
Congo;2020-05-27;total_cases;20;2020-05-10;287;2020-05-27;571;1.99
Costa.Rica;2020-05-27;total_cases;51;2020-04-09;539;2020-05-27;984;1.83
Cote.d'Ivoire;2020-05-27;total_cases;27;2020-05-03;1398;2020-05-27;2556;1.83
Croatia;2020-05-27;total_cases;54;2020-04-06;1222;2020-05-27;2244;1.84
Cuba;2020-05-27;total_cases;40;2020-04-20;1087;2020-05-27;1974;1.82
Curacao;2020-05-27;total_cases;60;2020-03-29;9;2020-05-27;18;2
Cyprus;2020-05-27;total_cases;53;2020-04-07;494;2020-05-27;939;1.9
Czech.Republic;2020-05-27;total_cases;53;2020-04-07;5017;2020-05-27;9086;1.81
Democratic.Republic.of.Congo;2020-05-27;total_cases;13;2020-05-17;1454;2020-05-27;2659;1.83
Denmark;2020-05-27;total_cases;47;2020-04-13;6318;2020-05-27;11480;1.82
Djibouti;2020-05-27;total_cases;13;2020-05-17;1401;2020-05-27;2697;1.93
Dominican.Republic;2020-05-27;total_cases;25;2020-05-05;8480;2020-05-27;15723;1.85
Egypt;2020-05-27;total_cases;16;2020-05-14;10829;2020-05-27;19666;1.82
El.Salvador;2020-05-27;total_cases;17;2020-05-13;1112;2020-05-27;2109;1.9
Equatorial.Guinea;2020-05-27;total_cases;17;2020-05-13;522;2020-05-27;1043;2
Eritrea;2020-05-27;total_cases;58;2020-04-01;18;2020-05-27;39;2.17
Estonia;2020-05-27;total_cases;56;2020-04-04;1018;2020-05-27;1840;1.81
Ethiopia;2020-05-27;total_cases;9;2020-05-21;399;2020-05-27;731;1.83
Faeroe.Islands;2020-05-27;total_cases;69;2020-03-21;92;2020-05-27;187;2.03
Finland;2020-05-27;total_cases;42;2020-04-18;3681;2020-05-27;6692;1.82
France;2020-05-27;total_cases;53;2020-04-07;78167;2020-05-27;145746;1.86
French.Polynesia;2020-05-27;total_cases;63;2020-03-27;30;2020-05-27;60;2
Gabon;2020-05-27;total_cases;15;2020-05-15;1209;2020-05-27;2319;1.92
Gambia;2020-05-27;total_cases;28;2020-05-01;12;2020-05-27;25;2.08
Georgia;2020-05-27;total_cases;39;2020-04-21;408;2020-05-27;735;1.8
Germany;2020-05-27;total_cases;54;2020-04-06;99225;2020-05-27;179717;1.81
Ghana;2020-05-27;total_cases;22;2020-05-08;4012;2020-05-27;7303;1.82
Greece;2020-05-27;total_cases;58;2020-04-02;1514;2020-05-27;2903;1.92
Greenland;2020-05-27;total_cases;64;2020-03-26;6;2020-05-27;12;2
Grenada;2020-05-27;total_cases;51;2020-04-09;12;2020-05-27;23;1.92
Guam;2020-05-27;total_cases;56;2020-04-04;93;2020-05-27;171;1.84
Guatemala;2020-05-27;total_cases;10;2020-05-20;2265;2020-05-27;4145;1.83
Guernsey;2020-05-27;total_cases;56;2020-04-04;136;2020-05-27;252;1.85
Guinea;2020-05-27;total_cases;24;2020-05-06;1856;2020-05-27;3446;1.86
Guinea-Bissau;2020-05-27;total_cases;21;2020-05-09;641;2020-05-27;1178;1.84
Guyana;2020-05-27;total_cases;32;2020-04-28;75;2020-05-27;139;1.85
Honduras;2020-05-27;total_cases;14;2020-05-16;2565;2020-05-27;4640;1.81
Hungary;2020-05-27;total_cases;40;2020-04-20;2098;2020-05-27;3816;1.82
Iceland;2020-05-27;total_cases;63;2020-03-28;963;2020-05-27;1805;1.87
India;2020-05-27;total_cases;15;2020-05-15;85940;2020-05-27;158333;1.84
Indonesia;2020-05-27;total_cases;22;2020-05-08;13112;2020-05-27;23851;1.82
International;2020-05-27;total_cases;18;2020-02-16;355;2020-03-09;696;1.96
Iran;2020-05-27;total_cases;44;2020-04-16;77995;2020-05-27;141591;1.82
Iraq;2020-05-27;total_cases;19;2020-05-11;2818;2020-05-27;5135;1.82
Ireland;2020-05-27;total_cases;44;2020-04-16;13271;2020-05-27;24803;1.87
Isle.of.Man;2020-05-27;total_cases;51;2020-04-08;158;2020-05-27;336;2.13
Israel;2020-05-27;total_cases;53;2020-04-07;9248;2020-05-27;16793;1.82
Italy;2020-05-27;total_cases;56;2020-04-04;124632;2020-05-27;231139;1.85
Jamaica;2020-05-27;total_cases;35;2020-04-25;305;2020-05-27;569;1.87
Japan;2020-05-27;total_cases;44;2020-04-16;9167;2020-05-27;16651;1.82
Jersey;2020-05-27;total_cases;52;2020-04-08;170;2020-05-27;308;1.81
Jordan;2020-05-27;total_cases;46;2020-04-14;397;2020-05-27;720;1.81
Kazakhstan;2020-05-27;total_cases;19;2020-05-11;5240;2020-05-27;9576;1.83
Kenya;2020-05-27;total_cases;15;2020-05-15;781;2020-05-27;1471;1.88
Kosovo;2020-05-27;total_cases;40;2020-04-19;510;2020-05-27;1047;2.05
Kuwait;2020-05-27;total_cases;15;2020-05-15;12860;2020-05-27;23267;1.81
Kyrgyzstan;2020-05-27;total_cases;25;2020-05-05;871;2020-05-27;1594;1.83
Laos;2020-05-27;total_cases;56;2020-04-04;10;2020-05-27;19;1.9
Latvia;2020-05-27;total_cases;52;2020-04-08;577;2020-05-27;1057;1.83
Lebanon;2020-05-27;total_cases;46;2020-04-14;641;2020-05-27;1161;1.81
Liberia;2020-05-27;total_cases;30;2020-04-30;141;2020-05-27;266;1.89
Libya;2020-05-27;total_cases;39;2020-04-21;51;2020-05-27;99;1.94
Liechtenstein;2020-05-27;total_cases;68;2020-03-23;46;2020-05-27;83;1.8
Lithuania;2020-05-27;total_cases;52;2020-04-08;912;2020-05-27;1647;1.81
Luxembourg;2020-05-27;total_cases;60;2020-03-31;2178;2020-05-27;4001;1.84
Macedonia;2020-05-27;total_cases;43;2020-04-17;1117;2020-05-27;2040;1.83
Madagascar;2020-05-27;total_cases;11;2020-05-19;326;2020-05-27;612;1.88
Malawi;2020-05-27;total_cases;20;2020-05-10;56;2020-05-27;101;1.8
Malaysia;2020-05-27;total_cases;51;2020-04-09;4228;2020-05-27;7619;1.8
Maldives;2020-05-27;total_cases;21;2020-05-09;790;2020-05-27;1457;1.84
Mali;2020-05-27;total_cases;25;2020-05-05;612;2020-05-27;1116;1.82
Malta;2020-05-27;total_cases;51;2020-04-08;307;2020-05-27;615;2
Mauritius;2020-05-27;total_cases;58;2020-04-02;169;2020-05-27;334;1.98
Mexico;2020-05-27;total_cases;16;2020-05-14;42595;2020-05-27;78023;1.83
Moldova;2020-05-27;total_cases;27;2020-05-03;4121;2020-05-27;7537;1.83
Monaco;2020-05-27;total_cases;60;2020-03-31;52;2020-05-27;98;1.88
Montenegro;2020-05-27;total_cases;57;2020-04-03;174;2020-05-27;324;1.86
Montserrat;2020-05-27;total_cases;53;2020-04-07;6;2020-05-27;11;1.83
Morocco;2020-05-27;total_cases;33;2020-04-27;4120;2020-05-27;7601;1.84
Mozambique;2020-05-27;total_cases;15;2020-05-15;119;2020-05-27;227;1.91
Myanmar;2020-05-27;total_cases;41;2020-04-19;111;2020-05-27;206;1.86
Namibia;2020-05-27;total_cases;59;2020-03-31;11;2020-05-27;22;2
Nepal;2020-05-27;total_cases;9;2020-05-21;487;2020-05-27;886;1.82
Netherlands;2020-05-27;total_cases;49;2020-04-11;24413;2020-05-27;45768;1.87
New.Caledonia;2020-05-27;total_cases;66;2020-03-24;9;2020-05-27;18;2
New.Zealand;2020-05-27;total_cases;61;2020-03-29;552;2020-05-27;1154;2.09
Niger;2020-05-27;total_cases;48;2020-04-12;529;2020-05-27;955;1.81
Nigeria;2020-05-27;total_cases;18;2020-05-12;4787;2020-05-27;8733;1.82
Northern.Mariana.Islands;2020-05-27;total_cases;46;2020-04-13;11;2020-05-27;22;2
Norway;2020-05-27;total_cases;60;2020-03-31;4447;2020-05-27;8383;1.89
Oman;2020-05-27;total_cases;15;2020-05-15;4625;2020-05-27;8373;1.81
Pakistan;2020-05-27;total_cases;19;2020-05-11;32081;2020-05-27;61227;1.91
Palestine;2020-05-27;total_cases;36;2020-04-24;340;2020-05-27;613;1.8
Panama;2020-05-27;total_cases;31;2020-04-29;6378;2020-05-27;11728;1.84
