"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-23,5670,5749,5710,5918,5502,5630
2020-05-24,6090,6162,6126,6349,5903,6214
2020-05-25,6543,6600,6572,6812,6332,6682
2020-05-26,7028,7064,7046,7303,6789,7058
2020-05-27,7550,7554,7552,7827,7277,7580
2020-05-28,8110,8071,8090,8385,7795,8055
2020-05-29,8713,8616,8664,8980,8348,8618
2020-05-30,9359,9189,9274,9612,8936,9223
2020-05-31,10054,9790,9922,10284,9560,NA
2020-06-01,10800,10420,10610,10997,10223,NA
2020-06-02,11602,11078,11340,11753,10927,NA
2020-06-03,12463,11765,12114,12556,11672,NA
2020-06-04,13388,12479,12934,13405,12463,NA
2020-06-05,14382,13220,13801,14304,13298,NA
2020-06-06,15450,13987,14718,15254,14182,NA
