"dia_ano","dias","otimista","casos_estimados","pessimista","x"
183,2020-07-01,12575,15206,17837,15030
184,2020-07-02,12915,15617,18319,15351
185,2020-07-03,13264,16040,18816,15694
186,2020-07-04,13623,16474,19325,15996
187,2020-07-05,13992,16920,19848,16078
188,2020-07-06,14371,17378,20385,16134
189,2020-07-07,14759,17848,20937,16475
190,2020-07-08,15159,18331,21503,16788
191,2020-07-09,15570,18828,22086,17118
192,2020-07-10,15991,19337,22683,17442
193,2020-07-11,16424,19861,23298,17702
194,2020-07-12,16868,20398,23928,NA
195,2020-07-13,17325,20950,24575,NA
196,2020-07-14,17794,21517,25240,NA
197,2020-07-15,18276,22100,25924,NA
198,2020-07-16,18770,22698,26626,NA
199,2020-07-17,19278,23312,27346,NA
200,2020-07-18,19800,23943,28086,NA
201,2020-07-19,20336,24591,28846,NA
202,2020-07-20,20886,25257,29628,NA
203,2020-07-21,21451,25940,30429,NA
