"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-27,7541,7684,7612,8040,7184,7372
2020-05-28,7916,8005,7960,8408,7512,8000
2020-05-29,8309,8332,8320,8788,7852,8530
2020-05-30,8722,8663,8692,9181,8203,8778
2020-05-31,9156,9000,9078,9588,8568,9037
2020-06-01,9611,9340,9476,10009,8943,9498
2020-06-02,10088,9683,9886,10442,9330,9660
2020-06-03,10590,10029,10310,10890,9730,10034
2020-06-04,11116,10378,10747,11351,10143,NA
2020-06-05,11669,10727,11198,11828,10568,NA
2020-06-06,12248,11077,11662,12318,11006,NA
2020-06-07,12857,11427,12142,12825,11459,NA
2020-06-08,13496,11776,12636,13347,11925,NA
2020-06-09,14167,12124,13146,13885,12407,NA
2020-06-10,14871,12469,13670,14439,12901,NA
