location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
Afghanistan;2020-05-19;total_cases;13;2020-05-09;4033;2020-05-19;7653;1.9
Albania;2020-05-19;total_cases;36;2020-04-16;518;2020-05-19;949;1.83
Algeria;2020-05-19;total_cases;22;2020-04-30;4006;2020-05-19;7377;1.84
Andorra;2020-05-19;total_cases;51;2020-04-01;390;2020-05-19;761;1.95
Angola;2020-05-19;total_cases;22;2020-04-30;27;2020-05-19;50;1.85
Argentina;2020-05-19;total_cases;18;2020-05-04;4874;2020-05-19;8796;1.8
Armenia;2020-05-19;total_cases;16;2020-05-06;2782;2020-05-19;5041;1.81
Aruba;2020-05-19;total_cases;51;2020-04-01;55;2020-05-19;101;1.84
Australia;2020-05-19;total_cases;55;2020-03-28;3809;2020-05-19;7068;1.86
Austria;2020-05-19;total_cases;54;2020-03-29;8813;2020-05-19;16257;1.84
Azerbaijan;2020-05-19;total_cases;19;2020-05-03;1932;2020-05-19;3518;1.82
Bahamas;2020-05-19;total_cases;37;2020-04-15;53;2020-05-19;96;1.81
Bahrain;2020-05-19;total_cases;16;2020-05-06;3934;2020-05-19;7532;1.91
Bangladesh;2020-05-19;total_cases;13;2020-05-09;13770;2020-05-19;25121;1.82
Barbados;2020-05-19;total_cases;48;2020-04-03;45;2020-05-19;90;2
Belarus;2020-05-19;total_cases;18;2020-05-04;17489;2020-05-19;31508;1.8
Belgium;2020-05-19;total_cases;39;2020-04-13;30589;2020-05-19;55791;1.82
Belize;2020-05-19;total_cases;42;2020-04-10;10;2020-05-19;18;1.8
Benin;2020-05-19;total_cases;23;2020-04-29;69;2020-05-19;130;1.88
Bermuda;2020-05-19;total_cases;37;2020-04-14;57;2020-05-19;125;2.19
Bhutan;2020-05-19;total_cases;10;2020-05-12;11;2020-05-19;21;1.91
Bolivia;2020-05-19;total_cases;13;2020-05-09;2437;2020-05-19;4481;1.84
Bonaire.Sint.Eustatius.and.Saba;2020-05-19;total_cases;39;2020-04-12;3;2020-05-19;6;2
Bosnia.and.Herzegovina;2020-05-19;total_cases;33;2020-04-19;1269;2020-05-19;2319;1.83
Botswana;2020-05-19;total_cases;37;2020-04-15;13;2020-05-19;25;1.92
