"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados","latitude","longitude"
"France",2019-12-30,0,0,0,0,0,"46.227638","2.213749"
"France",2019-12-31,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-01,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-02,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-03,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-04,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-05,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-06,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-07,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-08,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-09,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-10,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-11,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-12,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-13,1,1,1,0,0,"46.227638","2.213749"
"France",2020-01-14,1,1,1,0,0,"46.227638","2.213749"
"France",2020-01-15,1,1,1,0,0,"46.227638","2.213749"
"France",2020-01-16,1,1,1,0,0,"46.227638","2.213749"
"France",2020-01-17,1,1,1,0,0,"46.227638","2.213749"
"France",2020-01-18,1,1,1,0,0,"46.227638","2.213749"
"France",2020-01-19,1,1,1,0,0,"46.227638","2.213749"
"France",2020-01-20,2,2,2,0,0,"46.227638","2.213749"
"France",2020-01-21,2,2,2,0,0,"46.227638","2.213749"
"France",2020-01-22,2,2,2,0,0,"46.227638","2.213749"
"France",2020-01-23,3,3,3,0,0,"46.227638","2.213749"
"France",2020-01-24,3,3,3,0,3,"46.227638","2.213749"
"France",2020-01-25,3,3,3,0,3,"46.227638","2.213749"
"France",2020-01-26,3,4,5,0,3,"46.227638","2.213749"
"France",2020-01-27,4,5,6,0,3,"46.227638","2.213749"
"France",2020-01-28,4,5,6,0,4,"46.227638","2.213749"
"France",2020-01-29,5,6,7,0,5,"46.227638","2.213749"
"France",2020-01-30,6,7,8,0,6,"46.227638","2.213749"
"France",2020-01-31,7,8,9,0,6,"46.227638","2.213749"
"France",2020-02-01,9,10,11,1,6,"46.227638","2.213749"
"France",2020-02-02,9,11,13,1,6,"46.227638","2.213749"
"France",2020-02-03,11,13,15,1,6,"46.227638","2.213749"
"France",2020-02-04,13,15,17,1,6,"46.227638","2.213749"
"France",2020-02-05,15,17,19,1,6,"46.227638","2.213749"
"France",2020-02-06,17,20,23,1,6,"46.227638","2.213749"
"France",2020-02-07,20,23,26,1,11,"46.227638","2.213749"
"France",2020-02-08,23,27,31,2,11,"46.227638","2.213749"
"France",2020-02-09,27,32,37,2,11,"46.227638","2.213749"
"France",2020-02-10,32,37,42,2,11,"46.227638","2.213749"
"France",2020-02-11,36,42,48,3,11,"46.227638","2.213749"
"France",2020-02-12,42,49,56,3,11,"46.227638","2.213749"
"France",2020-02-13,49,57,65,4,11,"46.227638","2.213749"
"France",2020-02-14,57,66,75,4,11,"46.227638","2.213749"
"France",2020-02-15,66,77,88,5,11,"46.227638","2.213749"
"France",2020-02-16,76,89,102,5,12,"46.227638","2.213749"
"France",2020-02-17,88,103,118,6,12,"46.227638","2.213749"
"France",2020-02-18,103,120,137,7,12,"46.227638","2.213749"
"France",2020-02-19,119,139,159,9,12,"46.227638","2.213749"
"France",2020-02-20,138,161,184,10,12,"46.227638","2.213749"
"France",2020-02-21,161,187,213,12,12,"46.227638","2.213749"
"France",2020-02-22,186,217,248,13,12,"46.227638","2.213749"
"France",2020-02-23,216,251,286,15,12,"46.227638","2.213749"
"France",2020-02-24,251,292,333,18,12,"46.227638","2.213749"
"France",2020-02-25,290,338,386,21,14,"46.227638","2.213749"
"France",2020-02-26,337,392,447,24,17,"46.227638","2.213749"
"France",2020-02-27,391,455,519,28,38,"46.227638","2.213749"
"France",2020-02-28,453,528,603,33,57,"46.227638","2.213749"
"France",2020-02-29,526,612,698,38,100,"46.227638","2.213749"
"France",2020-03-01,610,710,810,44,130,"46.227638","2.213749"
"France",2020-03-02,707,823,939,51,178,"46.227638","2.213749"
"France",2020-03-03,820,955,1090,59,212,"46.227638","2.213749"
"France",2020-03-04,951,1107,1263,68,285,"46.227638","2.213749"
"France",2020-03-05,1103,1284,1465,79,423,"46.227638","2.213749"
"France",2020-03-06,1279,1489,1699,92,613,"46.227638","2.213749"
"France",2020-03-07,1483,1727,1971,106,716,"46.227638","2.213749"
"France",2020-03-08,1720,2003,2286,123,1126,"46.227638","2.213749"
"France",2020-03-09,1995,2323,2651,143,1412,"46.227638","2.213749"
"France",2020-03-10,2314,2694,3074,166,1784,"46.227638","2.213749"
"France",2020-03-11,2684,3125,3566,192,2281,"46.227638","2.213749"
"France",2020-03-12,3113,3624,4135,223,2876,"46.227638","2.213749"
"France",2020-03-13,3610,4203,4796,259,3661,"46.227638","2.213749"
"France",2020-03-14,4187,4875,5563,300,4499,"46.227638","2.213749"
"France",2020-03-15,4856,5654,6452,348,5423,"46.227638","2.213749"
"France",2020-03-16,5632,6557,7482,404,6633,"46.227638","2.213749"
"France",2020-03-17,6532,7605,8678,468,7730,"46.227638","2.213749"
"France",2020-03-18,7575,8820,10065,543,9134,"46.227638","2.213749"
"France",2020-03-19,8786,10229,11672,630,10995,"46.227638","2.213749"
"France",2020-03-20,10189,11863,13537,731,12612,"46.227638","2.213749"
"France",2020-03-21,11817,13759,15701,847,14459,"46.227638","2.213749"
"France",2020-03-22,13705,15957,18209,983,16018,"46.227638","2.213749"
"France",2020-03-23,15895,18506,21117,1140,19856,"46.227638","2.213749"
"France",2020-03-24,18434,21463,24492,1322,22302,"46.227638","2.213749"
"France",2020-03-25,21380,24892,28404,1533,25233,"46.227638","2.213749"
"France",2020-03-26,24795,28869,32943,1778,29155,"46.227638","2.213749"
"France",2020-03-27,28757,33482,38207,2062,32964,"46.227638","2.213749"
"France",2020-03-28,33352,38832,44312,2391,37575,"46.227638","2.213749"
"France",2020-03-29,38681,45036,51391,2773,NA,"46.227638","2.213749"
"France",2020-03-30,44861,52231,59601,3217,NA,"46.227638","2.213749"
"France",2020-03-31,52028,60576,69124,3730,NA,"46.227638","2.213749"
"France",2020-04-01,60341,70255,80169,4327,NA,"46.227638","2.213749"
"France",2020-04-02,69982,81480,92978,5018,NA,"46.227638","2.213749"
"France",2020-04-03,81164,94498,107832,5820,NA,"46.227638","2.213749"
"France",2020-04-04,94131,109596,125061,6749,NA,"46.227638","2.213749"
