"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
"New.Zealand",2019-12-30,0,0,0,NA,0
"New.Zealand",2019-12-31,0,0,0,NA,0
"New.Zealand",2020-01-01,0,0,0,NA,0
"New.Zealand",2020-01-02,0,0,0,NA,0
"New.Zealand",2020-01-03,0,0,0,NA,0
"New.Zealand",2020-01-04,0,0,0,NA,0
"New.Zealand",2020-01-05,0,0,0,NA,0
"New.Zealand",2020-01-06,0,0,0,NA,0
"New.Zealand",2020-01-07,0,0,0,NA,0
"New.Zealand",2020-01-08,0,0,0,NA,0
"New.Zealand",2020-01-09,0,0,0,NA,0
"New.Zealand",2020-01-10,0,0,0,NA,0
"New.Zealand",2020-01-11,0,0,0,NA,0
"New.Zealand",2020-01-12,0,0,0,NA,0
"New.Zealand",2020-01-13,0,0,0,NA,0
"New.Zealand",2020-01-14,0,0,0,NA,0
"New.Zealand",2020-01-15,0,0,0,NA,0
"New.Zealand",2020-01-16,0,0,0,NA,0
"New.Zealand",2020-01-17,0,0,0,NA,0
"New.Zealand",2020-01-18,0,0,0,NA,0
"New.Zealand",2020-01-19,0,0,0,NA,0
"New.Zealand",2020-01-20,0,0,0,NA,0
"New.Zealand",2020-01-21,0,0,0,NA,0
"New.Zealand",2020-01-22,0,0,0,NA,0
"New.Zealand",2020-01-23,0,0,0,NA,0
"New.Zealand",2020-01-24,0,0,0,NA,0
"New.Zealand",2020-01-25,0,0,0,NA,0
"New.Zealand",2020-01-26,0,0,0,NA,0
"New.Zealand",2020-01-27,0,0,0,NA,0
"New.Zealand",2020-01-28,0,0,0,NA,0
"New.Zealand",2020-01-29,0,0,0,NA,0
"New.Zealand",2020-01-30,0,0,0,NA,0
"New.Zealand",2020-01-31,0,0,0,NA,0
"New.Zealand",2020-02-01,0,0,0,NA,0
"New.Zealand",2020-02-02,0,0,0,NA,0
"New.Zealand",2020-02-03,0,0,0,NA,0
"New.Zealand",2020-02-04,0,0,0,NA,0
"New.Zealand",2020-02-05,0,0,0,NA,0
"New.Zealand",2020-02-06,0,0,0,NA,0
"New.Zealand",2020-02-07,0,0,0,NA,0
"New.Zealand",2020-02-08,0,0,0,NA,0
"New.Zealand",2020-02-09,0,0,0,NA,0
"New.Zealand",2020-02-10,0,0,0,NA,0
"New.Zealand",2020-02-11,0,0,0,NA,0
"New.Zealand",2020-02-12,0,0,0,NA,0
"New.Zealand",2020-02-13,0,0,0,NA,0
"New.Zealand",2020-02-14,0,0,0,NA,0
"New.Zealand",2020-02-15,0,0,0,NA,0
"New.Zealand",2020-02-16,0,0,0,NA,0
"New.Zealand",2020-02-17,0,0,0,NA,0
"New.Zealand",2020-02-18,0,0,0,NA,0
"New.Zealand",2020-02-19,0,0,0,NA,0
"New.Zealand",2020-02-20,0,0,0,NA,0
"New.Zealand",2020-02-21,0,0,0,NA,0
"New.Zealand",2020-02-22,0,0,0,NA,0
"New.Zealand",2020-02-23,0,0,0,NA,0
"New.Zealand",2020-02-24,0,0,0,NA,0
"New.Zealand",2020-02-25,0,0,0,NA,0
"New.Zealand",2020-02-26,0,0,0,NA,0
"New.Zealand",2020-02-27,0,0,0,NA,1
"New.Zealand",2020-02-28,0,0,0,NA,1
"New.Zealand",2020-02-29,0,0,0,NA,1
"New.Zealand",2020-03-01,0,0,0,NA,1
"New.Zealand",2020-03-02,0,0,0,NA,0
"New.Zealand",2020-03-03,0,0,0,NA,2
"New.Zealand",2020-03-04,0,0,0,NA,3
"New.Zealand",2020-03-05,0,0,0,NA,4
"New.Zealand",2020-03-06,0,0,0,NA,5
"New.Zealand",2020-03-07,0,0,0,NA,0
"New.Zealand",2020-03-08,0,0,0,NA,0
"New.Zealand",2020-03-09,0,0,0,NA,0
"New.Zealand",2020-03-10,1,1,1,NA,0
"New.Zealand",2020-03-11,1,1,1,NA,0
"New.Zealand",2020-03-12,1,1,1,NA,0
"New.Zealand",2020-03-13,2,2,2,NA,6
"New.Zealand",2020-03-14,3,3,3,NA,8
"New.Zealand",2020-03-15,4,5,6,NA,0
"New.Zealand",2020-03-16,7,8,9,NA,0
"New.Zealand",2020-03-17,10,12,14,NA,20
"New.Zealand",2020-03-18,16,19,22,NA,28
"New.Zealand",2020-03-19,26,30,34,NA,39
"New.Zealand",2020-03-20,39,46,53,NA,53
"New.Zealand",2020-03-21,59,69,79,NA,66
"New.Zealand",2020-03-22,88,103,118,NA,102
"New.Zealand",2020-03-23,126,148,170,NA,142
"New.Zealand",2020-03-24,174,205,236,NA,189
"New.Zealand",2020-03-25,230,270,310,NA,283
"New.Zealand",2020-03-26,288,339,390,NA,338
"New.Zealand",2020-03-27,343,404,465,NA,416
"New.Zealand",2020-03-28,391,460,529,NA,451
"New.Zealand",2020-03-29,428,504,580,NA,NA
"New.Zealand",2020-03-30,457,537,617,NA,NA
"New.Zealand",2020-03-31,476,560,644,NA,NA
"New.Zealand",2020-04-01,489,575,661,NA,NA
"New.Zealand",2020-04-02,497,585,673,NA,NA
"New.Zealand",2020-04-03,503,592,681,NA,NA
"New.Zealand",2020-04-04,507,596,685,NA,NA
