"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
157,2020-06-05,5113,5236,5359,5182
158,2020-06-06,5332,5460,5588,5505
159,2020-06-07,5543,5677,5811,5644
160,2020-06-08,5748,5886,6024,5807
161,2020-06-09,5944,6087,6230,6052
162,2020-06-10,6131,6279,6427,6257
163,2020-06-11,6309,6461,6613,6529
164,2020-06-12,6477,6633,6789,6744
165,2020-06-13,6635,6795,6955,NA
166,2020-06-14,6784,6947,7110,NA
167,2020-06-15,6922,7089,7256,NA
168,2020-06-16,7051,7221,7391,NA
169,2020-06-17,7170,7343,7516,NA
170,2020-06-18,7281,7456,7631,NA
171,2020-06-19,7382,7560,7738,NA
