"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
169,2020-06-17,38,45,52,50
170,2020-06-18,41,49,57,51
171,2020-06-19,45,53,61,58
172,2020-06-20,48,57,66,59
173,2020-06-21,51,61,71,63
174,2020-06-22,56,66,76,69
175,2020-06-23,60,71,82,71
176,2020-06-24,65,77,89,82
177,2020-06-25,70,83,96,84
178,2020-06-26,75,89,103,84
179,2020-06-27,81,96,111,84
180,2020-06-28,87,103,119,NA
181,2020-06-29,94,111,128,NA
182,2020-06-30,101,120,139,NA
183,2020-07-01,110,130,150,NA
184,2020-07-02,118,140,162,NA
185,2020-07-03,127,151,175,NA
186,2020-07-04,137,162,187,NA
187,2020-07-05,148,175,202,NA
188,2020-07-06,159,189,219,NA
189,2020-07-07,171,203,235,NA
