"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
171,2020-06-19,31,36,41,41
172,2020-06-20,32,37,42,41
173,2020-06-21,34,39,44,44
174,2020-06-22,35,41,47,45
175,2020-06-23,37,43,49,45
176,2020-06-24,39,45,51,45
177,2020-06-25,41,47,53,45
178,2020-06-26,42,49,56,48
179,2020-06-27,44,51,58,48
180,2020-06-28,46,53,60,48
181,2020-06-29,48,56,64,48
182,2020-06-30,51,59,67,NA
183,2020-07-01,53,61,69,NA
184,2020-07-02,55,64,73,NA
185,2020-07-03,58,67,76,NA
186,2020-07-04,61,70,79,NA
187,2020-07-05,63,73,83,NA
188,2020-07-06,67,77,87,NA
189,2020-07-07,69,80,91,NA
190,2020-07-08,73,84,95,NA
191,2020-07-09,76,88,100,NA
