"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
198,2020-07-16,5920,7945,9970,65571
199,2020-07-17,6046,8115,10184,65696
200,2020-07-18,6175,8288,10401,65696
201,2020-07-19,6307,8465,10623,66909
202,2020-07-20,6441,8645,10849,67036
203,2020-07-21,6579,8830,11081,67121
204,2020-07-22,6719,9018,11317,68334
205,2020-07-23,6863,9211,11559,68510
206,2020-07-24,7009,9407,11805,69456
207,2020-07-25,7159,9608,12057,69546
208,2020-07-26,7311,9813,12315,69570
209,2020-07-27,7467,10022,12577,NA
210,2020-07-28,7626,10236,12846,NA
211,2020-07-29,7789,10454,13119,NA
212,2020-07-30,7955,10677,13399,NA
213,2020-07-31,8125,10905,13685,NA
214,2020-08-01,8298,11138,13978,NA
215,2020-08-02,8476,11376,14276,NA
216,2020-08-03,8656,11618,14580,NA
217,2020-08-04,8841,11866,14891,NA
218,2020-08-05,9029,12119,15209,NA
