"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
"Italy",2019-12-30,4,5,6,1,0
"Italy",2019-12-31,4,5,6,1,0
"Italy",2020-01-01,5,6,7,1,0
"Italy",2020-01-02,5,7,9,1,0
"Italy",2020-01-03,6,8,10,1,0
"Italy",2020-01-04,6,8,10,1,0
"Italy",2020-01-05,7,9,11,1,0
"Italy",2020-01-06,8,11,14,1,0
"Italy",2020-01-07,9,12,15,1,0
"Italy",2020-01-08,10,13,16,1,0
"Italy",2020-01-09,11,15,19,2,0
"Italy",2020-01-10,13,17,21,2,0
"Italy",2020-01-11,14,19,24,2,0
"Italy",2020-01-12,16,21,26,2,0
"Italy",2020-01-13,17,23,29,2,0
"Italy",2020-01-14,20,26,32,3,0
"Italy",2020-01-15,22,29,36,3,0
"Italy",2020-01-16,24,32,40,3,0
"Italy",2020-01-17,27,36,45,4,0
"Italy",2020-01-18,31,41,51,4,0
"Italy",2020-01-19,34,45,56,5,0
"Italy",2020-01-20,38,51,64,6,0
"Italy",2020-01-21,43,57,71,6,0
"Italy",2020-01-22,48,63,78,7,0
"Italy",2020-01-23,54,71,88,8,0
"Italy",2020-01-24,60,79,98,9,0
"Italy",2020-01-25,67,89,111,10,0
"Italy",2020-01-26,75,99,123,11,0
"Italy",2020-01-27,84,111,138,12,0
"Italy",2020-01-28,94,124,154,13,0
"Italy",2020-01-29,105,139,173,15,0
"Italy",2020-01-30,117,155,193,17,3
"Italy",2020-01-31,131,174,217,19,3
"Italy",2020-02-01,146,194,242,21,3
"Italy",2020-02-02,164,217,270,24,3
"Italy",2020-02-03,183,243,303,26,3
"Italy",2020-02-04,205,272,339,29,3
"Italy",2020-02-05,229,304,379,33,3
"Italy",2020-02-06,257,340,423,37,3
"Italy",2020-02-07,287,380,473,41,3
"Italy",2020-02-08,321,425,529,46,3
"Italy",2020-02-09,358,475,592,51,3
"Italy",2020-02-10,401,531,661,58,3
"Italy",2020-02-11,448,594,740,64,3
"Italy",2020-02-12,501,664,827,72,3
"Italy",2020-02-13,561,743,925,81,3
"Italy",2020-02-14,627,831,1035,90,3
"Italy",2020-02-15,701,929,1157,101,3
"Italy",2020-02-16,784,1039,1294,113,3
"Italy",2020-02-17,877,1162,1447,126,3
"Italy",2020-02-18,980,1299,1618,141,3
"Italy",2020-02-19,1096,1453,1810,157,3
"Italy",2020-02-20,1226,1625,2024,176,3
"Italy",2020-02-21,1371,1817,2263,197,17
"Italy",2020-02-22,1533,2032,2531,220,79
"Italy",2020-02-23,1715,2272,2829,246,132
"Italy",2020-02-24,1918,2541,3164,275,229
"Italy",2020-02-25,2145,2842,3539,308,322
"Italy",2020-02-26,2398,3178,3958,344,400
"Italy",2020-02-27,2682,3554,4426,385,650
"Italy",2020-02-28,2999,3974,4949,431,888
"Italy",2020-02-29,3354,4444,5534,482,1128
"Italy",2020-03-01,3751,4970,6189,539,1689
"Italy",2020-03-02,4194,5558,6922,602,1835
"Italy",2020-03-03,4690,6215,7740,674,2502
"Italy",2020-03-04,5245,6950,8655,753,3089
"Italy",2020-03-05,5866,7773,9680,843,3858
"Italy",2020-03-06,6559,8692,10825,942,4636
"Italy",2020-03-07,7335,9720,12105,1054,5883
"Italy",2020-03-08,8203,10870,13537,1178,7375
"Italy",2020-03-09,9173,12156,15139,1318,9172
"Italy",2020-03-10,10258,13594,16930,1473,10149
"Italy",2020-03-11,11472,15202,18932,1648,12462
"Italy",2020-03-12,12829,17000,21171,1843,15113
"Italy",2020-03-13,14346,19011,23676,2061,17660
"Italy",2020-03-14,16043,21259,26475,2304,17750
"Italy",2020-03-15,17941,23774,29607,2577,23980
"Italy",2020-03-16,20063,26586,33109,2882,27980
"Italy",2020-03-17,22436,29731,37026,3223,31506
"Italy",2020-03-18,25090,33248,41406,3604,35713
"Italy",2020-03-19,28057,37180,46303,4030,41035
"Italy",2020-03-20,31376,41578,51780,4507,47021
"Italy",2020-03-21,35088,46497,57906,5040,53578
"Italy",2020-03-22,39239,51997,64755,5636,59138
"Italy",2020-03-23,43880,58147,72414,6303,63927
"Italy",2020-03-24,49070,65025,80980,7048,69176
"Italy",2020-03-25,54874,72717,90560,7882,74386
"Italy",2020-03-26,61365,81318,101271,8814,80539
"Italy",2020-03-27,68624,90937,113250,9857,86498
"Italy",2020-03-28,76741,101694,126647,11023,92472
"Italy",2020-03-29,85819,113723,141627,12326,NA
"Italy",2020-03-30,95970,127175,158380,13784,NA
"Italy",2020-03-31,107322,142218,177114,15415,NA
"Italy",2020-04-01,120017,159041,198065,17238,NA
"Italy",2020-04-02,134213,177853,221493,19277,NA
"Italy",2020-04-03,150089,198891,247693,21558,NA
"Italy",2020-04-04,167843,222417,276991,24108,NA
