"dia_ano","dias","otimista","casos_estimados","pessimista","x"
161,2020-06-09,243,280,317,260
162,2020-06-10,252,290,328,282
163,2020-06-11,262,301,340,288
164,2020-06-12,271,312,353,302
165,2020-06-13,281,323,365,320
166,2020-06-14,291,335,379,334
167,2020-06-15,302,347,392,342
168,2020-06-16,313,360,407,372
169,2020-06-17,324,373,422,394
170,2020-06-18,336,386,436,415
171,2020-06-19,348,400,452,428
172,2020-06-20,361,415,469,NA
173,2020-06-21,374,430,486,NA
174,2020-06-22,387,445,503,NA
175,2020-06-23,402,462,522,NA
176,2020-06-24,416,478,540,NA
177,2020-06-25,431,496,561,NA
178,2020-06-26,447,514,581,NA
179,2020-06-27,463,532,601,NA
180,2020-06-28,479,551,623,NA
181,2020-06-29,496,571,646,NA
