"dia_ano","dias","otimista","casos_estimados","pessimista","x"
194,2020-07-12,1340,1397,1454,1394
195,2020-07-13,1368,1426,1484,1404
196,2020-07-14,1395,1454,1513,1432
197,2020-07-15,1422,1482,1542,1473
198,2020-07-16,1447,1509,1571,1501
199,2020-07-17,1472,1535,1598,1526
200,2020-07-18,1497,1561,1625,1572
201,2020-07-19,1521,1586,1651,1577
202,2020-07-20,1544,1610,1676,1585
203,2020-07-21,1567,1634,1701,1621
204,2020-07-22,1589,1657,1725,1636
205,2020-07-23,1611,1679,1747,NA
206,2020-07-24,1632,1701,1770,NA
207,2020-07-25,1651,1721,1791,NA
208,2020-07-26,1670,1741,1812,NA
209,2020-07-27,1689,1761,1833,NA
210,2020-07-28,1706,1779,1852,NA
211,2020-07-29,1724,1797,1870,NA
212,2020-07-30,1740,1814,1888,NA
213,2020-07-31,1756,1831,1906,NA
214,2020-08-01,1772,1847,1922,NA
