"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
91,2020-03-31,62,74,86,71
92,2020-04-01,69,83,97,73
93,2020-04-02,78,93,108,88
94,2020-04-03,86,103,120,103
95,2020-04-04,95,114,133,115
96,2020-04-05,104,125,146,119
97,2020-04-06,114,137,160,133
98,2020-04-07,124,149,174,158
99,2020-04-08,134,161,188,NA
100,2020-04-09,144,173,202,NA
101,2020-04-10,154,185,216,NA
102,2020-04-11,164,197,230,NA
103,2020-04-12,174,209,244,NA
104,2020-04-13,184,220,256,NA
105,2020-04-14,193,231,269,NA
