"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
174,2020-06-22,14,17,20,21
175,2020-06-23,14,18,22,21
176,2020-06-24,15,19,23,21
177,2020-06-25,16,20,24,22
178,2020-06-26,17,21,25,22
179,2020-06-27,18,23,28,22
180,2020-06-28,19,24,29,23
181,2020-06-29,20,25,30,23
182,2020-06-30,22,27,32,25
183,2020-07-01,22,28,34,26
184,2020-07-02,24,30,36,26
185,2020-07-03,25,31,37,NA
186,2020-07-04,26,33,40,NA
187,2020-07-05,28,35,42,NA
188,2020-07-06,30,37,44,NA
189,2020-07-07,31,39,47,NA
190,2020-07-08,33,41,49,NA
191,2020-07-09,34,43,52,NA
192,2020-07-10,37,46,55,NA
193,2020-07-11,38,48,58,NA
194,2020-07-12,41,51,61,NA
