"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-09,631,651,641,732,550,684
2020-04-10,748,785,766,874,658,816
2020-04-11,885,940,912,1041,783,960
2020-04-12,1048,1114,1081,1234,928,1154
2020-04-13,1242,1306,1274,1454,1094,1284
2020-04-14,1471,1515,1493,1704,1282,1484
2020-04-15,1742,1735,1738,1983,1493,1683
2020-04-16,2063,1961,2012,2296,1728,2006
2020-04-17,2443,2188,2316,2643,1989,NA
2020-04-18,2893,2410,2652,3027,2277,NA
2020-04-19,3426,2621,3024,3451,2597,NA
2020-04-20,4058,2818,3438,3923,2953,NA
2020-04-21,4806,2996,3901,4452,3350,NA
2020-04-22,5691,3155,4423,5048,3798,NA
2020-04-23,6740,3294,5017,5725,4309,NA
