"dia_ano","dias","otimista","casos_estimados","pessimista","x"
195,2020-07-13,311,399,487,397
196,2020-07-14,320,411,502,398
197,2020-07-15,329,423,517,403
198,2020-07-16,339,435,531,415
199,2020-07-17,349,448,547,425
200,2020-07-18,359,461,563,429
201,2020-07-19,370,475,580,429
202,2020-07-20,381,489,597,431
203,2020-07-21,392,503,614,435
204,2020-07-22,403,518,633,451
205,2020-07-23,415,533,651,458
206,2020-07-24,427,549,671,NA
207,2020-07-25,440,565,690,NA
208,2020-07-26,453,582,711,NA
209,2020-07-27,466,599,732,NA
210,2020-07-28,480,616,752,NA
211,2020-07-29,494,635,776,NA
212,2020-07-30,508,653,798,NA
213,2020-07-31,523,672,821,NA
214,2020-08-01,539,692,845,NA
215,2020-08-02,555,713,871,NA
