"dia_ano","dias","otimista","casos_estimados","pessimista","x"
168,2020-06-16,32,37,42,36
169,2020-06-17,33,39,45,36
170,2020-06-18,35,41,47,39
171,2020-06-19,36,42,48,40
172,2020-06-20,38,44,50,43
173,2020-06-21,39,46,53,45
174,2020-06-22,41,48,55,47
175,2020-06-23,43,50,57,55
176,2020-06-24,44,52,60,56
177,2020-06-25,46,54,62,61
178,2020-06-26,48,56,64,65
179,2020-06-27,49,58,67,NA
180,2020-06-28,52,61,70,NA
181,2020-06-29,54,63,72,NA
182,2020-06-30,56,66,76,NA
183,2020-07-01,59,69,79,NA
184,2020-07-02,61,71,81,NA
185,2020-07-03,63,74,85,NA
186,2020-07-04,66,77,88,NA
187,2020-07-05,69,81,93,NA
188,2020-07-06,72,84,96,NA
