"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
168,2020-06-16,17,19,21,18
169,2020-06-17,17,19,21,20
170,2020-06-18,17,19,21,19
171,2020-06-19,17,19,21,19
172,2020-06-20,17,19,21,19
173,2020-06-21,17,19,21,19
174,2020-06-22,17,19,21,19
175,2020-06-23,17,19,21,19
176,2020-06-24,17,19,21,19
177,2020-06-25,17,19,21,22
178,2020-06-26,17,19,21,22
179,2020-06-27,17,19,21,NA
180,2020-06-28,17,19,21,NA
181,2020-06-29,17,19,21,NA
182,2020-06-30,17,19,21,NA
183,2020-07-01,17,19,21,NA
184,2020-07-02,17,19,21,NA
185,2020-07-03,17,19,21,NA
186,2020-07-04,17,19,21,NA
187,2020-07-05,17,19,21,NA
188,2020-07-06,17,19,21,NA
