"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
172,2020-06-20,41,44,47,46
173,2020-06-21,42,46,50,46
174,2020-06-22,43,47,51,46
175,2020-06-23,44,48,52,46
176,2020-06-24,46,50,54,46
177,2020-06-25,47,51,55,46
178,2020-06-26,49,53,57,55
179,2020-06-27,50,54,58,55
180,2020-06-28,52,56,60,58
181,2020-06-29,53,57,61,58
182,2020-06-30,54,58,62,59
183,2020-07-01,55,60,65,NA
184,2020-07-02,56,61,66,NA
185,2020-07-03,57,62,67,NA
186,2020-07-04,59,64,69,NA
187,2020-07-05,60,65,70,NA
188,2020-07-06,61,66,71,NA
189,2020-07-07,63,68,73,NA
190,2020-07-08,64,69,74,NA
191,2020-07-09,65,70,75,NA
192,2020-07-10,66,71,76,NA
