"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-28,3172,3172,3172,3349,2995,3090
2020-05-29,3358,3358,3358,3545,3171,3319
2020-05-30,3555,3555,3555,3753,3357,3585
2020-05-31,3764,3763,3764,3974,3554,3702
2020-06-01,3984,3984,3984,4206,3762,3906
2020-06-02,4218,4217,4218,4453,3983,4377
2020-06-03,4466,4464,4465,4714,4216,4570
2020-06-04,4727,4726,4726,4990,4462,4944
2020-06-05,5005,5003,5004,5283,4725,NA
2020-06-06,5298,5296,5297,5593,5001,NA
2020-06-07,5609,5607,5608,5921,5295,NA
2020-06-08,5938,5936,5937,6268,5606,NA
2020-06-09,6286,6283,6284,6635,5933,NA
2020-06-10,6655,6652,6654,7025,6283,NA
2020-06-11,7045,7041,7043,7436,6650,NA
