"dia_ano","dias","otimista","casos_estimados","pessimista","x"
182,2020-06-30,69,84,99,76
183,2020-07-01,73,89,105,85
184,2020-07-02,77,94,111,91
185,2020-07-03,81,99,117,107
186,2020-07-04,86,104,122,114
187,2020-07-05,90,110,130,117
188,2020-07-06,95,116,137,122
189,2020-07-07,101,123,145,128
190,2020-07-08,107,130,153,134
191,2020-07-09,113,137,161,136
192,2020-07-10,118,144,170,146
193,2020-07-11,125,152,179,NA
194,2020-07-12,132,161,190,NA
195,2020-07-13,140,170,200,NA
196,2020-07-14,147,179,211,NA
197,2020-07-15,155,189,223,NA
198,2020-07-16,165,200,235,NA
199,2020-07-17,174,211,248,NA
200,2020-07-18,183,222,261,NA
201,2020-07-19,193,235,277,NA
202,2020-07-20,204,248,292,NA
