"dia_ano","dias","otimista","casos_estimados","pessimista","x"
180,2020-06-28,477,493,509,486
181,2020-06-29,486,503,520,500
182,2020-06-30,496,513,530,518
183,2020-07-01,506,523,540,520
184,2020-07-02,514,532,550,530
185,2020-07-03,523,541,559,533
186,2020-07-04,531,549,567,548
187,2020-07-05,539,557,575,555
188,2020-07-06,546,565,584,558
189,2020-07-07,553,572,591,577
190,2020-07-08,561,580,599,585
191,2020-07-09,567,586,605,NA
192,2020-07-10,573,593,613,NA
193,2020-07-11,579,599,619,NA
194,2020-07-12,584,604,624,NA
195,2020-07-13,590,610,630,NA
196,2020-07-14,595,615,635,NA
197,2020-07-15,600,620,640,NA
198,2020-07-16,603,624,645,NA
199,2020-07-17,607,628,649,NA
200,2020-07-18,612,633,654,NA
