"dia_ano","dias","otimista","casos_estimados","pessimista","x"
178,2020-06-26,177,189,201,186
179,2020-06-27,180,192,204,191
180,2020-06-28,184,196,208,192
181,2020-06-29,187,199,211,195
182,2020-06-30,189,202,215,200
183,2020-07-01,192,205,218,204
184,2020-07-02,195,208,221,209
185,2020-07-03,197,210,223,211
186,2020-07-04,200,213,226,215
187,2020-07-05,202,215,228,220
188,2020-07-06,204,217,230,224
189,2020-07-07,205,219,233,NA
190,2020-07-08,207,221,235,NA
191,2020-07-09,209,223,237,NA
192,2020-07-10,211,225,239,NA
193,2020-07-11,212,226,240,NA
194,2020-07-12,214,228,242,NA
195,2020-07-13,215,229,243,NA
196,2020-07-14,217,231,245,NA
197,2020-07-15,218,232,246,NA
198,2020-07-16,219,233,247,NA
