"dia_ano","dias","otimista","casos_estimados","pessimista","x"
159,2020-06-07,127,150,173,142
160,2020-06-08,134,159,184,145
161,2020-06-09,141,167,193,168
162,2020-06-10,149,176,203,182
163,2020-06-11,157,186,215,188
164,2020-06-12,166,196,226,192
165,2020-06-13,175,207,239,197
166,2020-06-14,184,218,252,200
167,2020-06-15,194,230,266,NA
168,2020-06-16,205,243,281,NA
169,2020-06-17,216,256,296,NA
170,2020-06-18,228,270,312,NA
171,2020-06-19,241,285,329,NA
172,2020-06-20,253,300,347,NA
173,2020-06-21,267,316,365,NA
