location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
Canada;2020-06-01;total_deaths;30;2020-05-05;4043;2020-06-01;7326;1.81
Cape.Verde;2020-06-01;total_deaths;19;2020-05-15;2;2020-06-01;4;2
Central.African.Republic;2020-06-01;total_deaths;3;2020-05-31;2;2020-06-01;4;2
Chad;2020-06-01;total_deaths;23;2020-05-11;31;2020-06-01;66;2.13
Chile;2020-06-01;total_deaths;14;2020-05-21;589;2020-06-01;1113;1.89
China;2020-06-01;total_deaths;103;2020-02-22;2445;2020-06-01;4638;1.9
Colombia;2020-06-01;total_deaths;21;2020-05-14;525;2020-06-01;969;1.85
Comoros;2020-06-01;total_deaths;8;2020-05-26;1;2020-06-01;2;2
Congo;2020-06-01;total_deaths;22;2020-05-13;11;2020-06-01;20;1.82
Cote.d'Ivoire;2020-06-01;total_deaths;29;2020-05-06;18;2020-06-01;33;1.83
Croatia;2020-06-01;total_deaths;39;2020-04-26;55;2020-06-01;103;1.87
Cuba;2020-06-01;total_deaths;42;2020-04-23;43;2020-06-01;83;1.93
Cyprus;2020-06-01;total_deaths;57;2020-04-08;9;2020-06-01;17;1.89
Czech.Republic;2020-06-01;total_deaths;48;2020-04-17;173;2020-06-01;321;1.86
Democratic.Republic.of.Congo;2020-06-01;total_deaths;27;2020-05-08;39;2020-06-01;72;1.85
Denmark;2020-06-01;total_deaths;50;2020-04-15;309;2020-06-01;576;1.86
Dominican.Republic;2020-06-01;total_deaths;38;2020-04-27;278;2020-06-01;502;1.81
Ecuador;2020-06-01;total_deaths;26;2020-05-09;1717;2020-06-01;3394;1.98
Egypt;2020-06-01;total_deaths;22;2020-05-13;556;2020-06-01;1005;1.81
El.Salvador;2020-06-01;total_deaths;20;2020-05-15;25;2020-06-01;46;1.84
Equatorial.Guinea;2020-06-01;total_deaths;21;2020-05-13;6;2020-06-01;12;2
Estonia;2020-06-01;total_deaths;49;2020-04-16;36;2020-06-01;68;1.89
Ethiopia;2020-06-01;total_deaths;7;2020-05-27;6;2020-06-01;12;2
Finland;2020-06-01;total_deaths;41;2020-04-24;177;2020-06-01;320;1.81
France;2020-06-01;total_deaths;51;2020-04-14;15729;2020-06-01;28833;1.83
Gabon;2020-06-01;total_deaths;22;2020-05-13;9;2020-06-01;17;1.89
Georgia;2020-06-01;total_deaths;34;2020-04-30;6;2020-06-01;12;2
Germany;2020-06-01;total_deaths;45;2020-04-20;4598;2020-06-01;8522;1.85
Ghana;2020-06-01;total_deaths;26;2020-05-08;18;2020-06-01;36;2
Greece;2020-06-01;total_deaths;54;2020-04-11;93;2020-06-01;175;1.88
Guatemala;2020-06-01;total_deaths;9;2020-05-26;63;2020-06-01;116;1.84
Guernsey;2020-06-01;total_deaths;50;2020-04-15;7;2020-06-01;13;1.86
Guinea;2020-06-01;total_deaths;22;2020-05-12;11;2020-06-01;23;2.09
Guinea-Bissau;2020-06-01;total_deaths;16;2020-05-18;4;2020-06-01;8;2
Guyana;2020-06-01;total_deaths;47;2020-04-17;6;2020-06-01;12;2
Haiti;2020-06-01;total_deaths;13;2020-05-22;25;2020-06-01;45;1.8
Honduras;2020-06-01;total_deaths;24;2020-05-11;116;2020-06-01;217;1.87
Hungary;2020-06-01;total_deaths;38;2020-04-27;291;2020-06-01;532;1.83
India;2020-06-01;total_deaths;18;2020-05-17;3029;2020-06-01;5598;1.85
Indonesia;2020-06-01;total_deaths;29;2020-05-06;895;2020-06-01;1641;1.83
Iran;2020-06-01;total_deaths;54;2020-04-11;4357;2020-06-01;7878;1.81
Iraq;2020-06-01;total_deaths;20;2020-05-15;117;2020-06-01;215;1.84
Ireland;2020-06-01;total_deaths;41;2020-04-24;829;2020-06-01;1650;1.99
Israel;2020-06-01;total_deaths;48;2020-04-17;151;2020-06-01;287;1.9
Italy;2020-06-01;total_deaths;56;2020-04-09;18281;2020-06-01;33475;1.83
Jamaica;2020-06-01;total_deaths;46;2020-04-19;5;2020-06-01;9;1.8
Japan;2020-06-01;total_deaths;33;2020-05-02;492;2020-06-01;894;1.82
Jersey;2020-06-01;total_deaths;43;2020-04-21;14;2020-06-01;29;2.07
Jordan;2020-06-01;total_deaths;60;2020-04-05;5;2020-06-01;9;1.8
Kazakhstan;2020-06-01;total_deaths;42;2020-04-23;22;2020-06-01;41;1.86
Kenya;2020-06-01;total_deaths;23;2020-05-12;36;2020-06-01;69;1.92
Kosovo;2020-06-01;total_deaths;44;2020-04-20;15;2020-06-01;30;2
Kuwait;2020-06-01;total_deaths;16;2020-05-19;121;2020-06-01;220;1.82
Kyrgyzstan;2020-06-01;total_deaths;33;2020-05-01;8;2020-06-01;17;2.12
Latvia;2020-06-01;total_deaths;37;2020-04-28;13;2020-06-01;24;1.85
Lithuania;2020-06-01;total_deaths;43;2020-04-22;38;2020-06-01;70;1.84
Luxembourg;2020-06-01;total_deaths;54;2020-04-10;54;2020-06-01;110;2.04
Macedonia;2020-06-01;total_deaths;35;2020-04-30;77;2020-06-01;140;1.82
Malawi;2020-06-01;total_deaths;43;2020-04-21;2;2020-06-01;4;2
Malaysia;2020-06-01;total_deaths;58;2020-04-07;63;2020-06-01;115;1.83
Maldives;2020-06-01;total_deaths;22;2020-05-12;3;2020-06-01;6;2
Mali;2020-06-01;total_deaths;23;2020-05-12;40;2020-06-01;78;1.95
Malta;2020-06-01;total_deaths;23;2020-05-12;5;2020-06-01;9;1.8
Mauritius;2020-06-01;total_deaths;63;2020-04-01;5;2020-06-01;10;2
Mexico;2020-06-01;total_deaths;17;2020-05-18;5332;2020-06-01;10167;1.91
Moldova;2020-06-01;total_deaths;25;2020-05-10;169;2020-06-01;307;1.82
Montenegro;2020-06-01;total_deaths;42;2020-04-23;5;2020-06-01;9;1.8
Morocco;2020-06-01;total_deaths;54;2020-04-11;111;2020-06-01;205;1.85
Mozambique;2020-06-01;total_deaths;7;2020-05-27;1;2020-06-01;2;2
Myanmar;2020-06-01;total_deaths;53;2020-04-11;3;2020-06-01;6;2
Nepal;2020-06-01;total_deaths;7;2020-05-27;4;2020-06-01;8;2
Netherlands;2020-06-01;total_deaths;50;2020-04-15;3134;2020-06-01;5962;1.9
New.Zealand;2020-06-01;total_deaths;46;2020-04-19;12;2020-06-01;22;1.83
Nicaragua;2020-06-01;total_deaths;9;2020-05-25;17;2020-06-01;35;2.06
Niger;2020-06-01;total_deaths;32;2020-05-03;36;2020-06-01;65;1.81
Nigeria;2020-06-01;total_deaths;22;2020-05-13;164;2020-06-01;299;1.82
Northern.Mariana.Islands;2020-06-01;total_deaths;58;2020-04-06;1;2020-06-01;2;2
Norway;2020-06-01;total_deaths;50;2020-04-15;130;2020-06-01;236;1.82
Oman;2020-06-01;total_deaths;16;2020-05-19;27;2020-06-01;50;1.85
Pakistan;2020-06-01;total_deaths;19;2020-05-16;873;2020-06-01;1621;1.86
Panama;2020-06-01;total_deaths;35;2020-04-30;188;2020-06-01;344;1.83
Paraguay;2020-06-01;total_deaths;53;2020-04-12;6;2020-06-01;11;1.83
Peru;2020-06-01;total_deaths;19;2020-05-16;2523;2020-06-01;4634;1.84
Philippines;2020-06-01;total_deaths;37;2020-04-28;530;2020-06-01;960;1.81
Poland;2020-06-01;total_deaths;37;2020-04-28;596;2020-06-01;1074;1.8
Portugal;2020-06-01;total_deaths;43;2020-04-22;785;2020-06-01;1424;1.81
Puerto.Rico;2020-06-01;total_deaths;42;2020-04-23;69;2020-06-01;136;1.97
Qatar;2020-06-01;total_deaths;12;2020-05-23;21;2020-06-01;40;1.9
Romania;2020-06-01;total_deaths;36;2020-04-29;675;2020-06-01;1279;1.89
Russia;2020-06-01;total_deaths;17;2020-05-18;2722;2020-06-01;5037;1.85
San.Marino;2020-06-01;total_deaths;68;2020-03-28;22;2020-06-01;42;1.91
Sao.Tome.and.Principe;2020-06-01;total_deaths;22;2020-05-12;6;2020-06-01;12;2
Saudi.Arabia;2020-06-01;total_deaths;21;2020-05-14;283;2020-06-01;525;1.86
Senegal;2020-06-01;total_deaths;21;2020-05-14;23;2020-06-01;42;1.83
Serbia;2020-06-01;total_deaths;43;2020-04-22;134;2020-06-01;244;1.82
Sierra.Leone;2020-06-01;total_deaths;21;2020-05-13;21;2020-06-01;46;2.19
Singapore;2020-06-01;total_deaths;38;2020-04-26;12;2020-06-01;24;2
Sint.Maarten.(Dutch.part);2020-06-01;total_deaths;56;2020-04-09;8;2020-06-01;15;1.88
Slovakia;2020-06-01;total_deaths;42;2020-04-23;15;2020-06-01;28;1.87
Slovenia;2020-06-01;total_deaths;51;2020-04-14;56;2020-06-01;108;1.93
Somalia;2020-06-01;total_deaths;28;2020-05-06;39;2020-06-01;79;2.03
South.Africa;2020-06-01;total_deaths;14;2020-05-21;369;2020-06-01;705;1.91
South.Korea;2020-06-01;total_deaths;69;2020-03-27;144;2020-06-01;272;1.89
Spain;2020-06-01;total_deaths;55;2020-04-09;15238;2020-05-31;27940;1.83
Sri.Lanka;2020-06-01;total_deaths;58;2020-04-07;6;2020-06-01;11;1.83
Sudan;2020-06-01;total_deaths;10;2020-05-25;165;2020-06-01;298;1.81
Sweden;2020-06-01;total_deaths;37;2020-04-28;2355;2020-06-01;4403;1.87
Switzerland;2020-06-01;total_deaths;51;2020-04-14;900;2020-06-01;1656;1.84
Tajikistan;2020-06-01;total_deaths;21;2020-05-13;23;2020-06-01;47;2.04
Tanzania;2020-06-01;total_deaths;36;2020-04-28;10;2020-06-01;21;2.1
Thailand;2020-06-01;total_deaths;58;2020-04-07;30;2020-06-01;57;1.9
Togo;2020-06-01;total_deaths;36;2020-04-29;7;2020-06-01;13;1.86
Tunisia;2020-06-01;total_deaths;55;2020-04-10;25;2020-06-01;48;1.92
Turkey;2020-06-01;total_deaths;42;2020-04-23;2491;2020-06-01;4563;1.83
Ukraine;2020-06-01;total_deaths;25;2020-05-10;391;2020-06-01;727;1.86
United.Arab.Emirates;2020-06-01;total_deaths;30;2020-05-05;146;2020-06-01;266;1.82
United.Kingdom;2020-06-01;total_deaths;43;2020-04-22;21060;2020-06-01;39045;1.85
United.States;2020-06-01;total_deaths;37;2020-04-28;58355;2020-06-01;105147;1.8
United.States.Virgin.Islands;2020-06-01;total_deaths;38;2020-04-26;3;2020-06-01;6;2
Uruguay;2020-06-01;total_deaths;41;2020-04-24;12;2020-06-01;23;1.92
Uzbekistan;2020-06-01;total_deaths;37;2020-04-28;8;2020-06-01;15;1.88
Venezuela;2020-06-01;total_deaths;45;2020-04-20;9;2020-06-01;17;1.89
World;2020-06-01;total_deaths;40;2020-04-25;205323;2020-06-01;376427;1.83
Yemen;2020-06-01;total_deaths;10;2020-05-25;45;2020-06-01;84;1.87
Zimbabwe;2020-06-01;total_deaths;56;2020-04-08;2;2020-06-01;4;2
